sample_id,user,action,stem,segment_index,source_segment_index,dataset_id,label,valid_length,package_relative_dir,package_index,split,label_idx
user_6/action_0/user_6_action_0/segment_000052,user_6,0,user_6_action_0,52,52,2,y,218,user_6/action_0,6,train,50
user_6/action_0/user_6_action_0/segment_000053,user_6,0,user_6_action_0,53,53,2,d,261,user_6/action_0,6,train,29
user_6/action_0/user_6_action_0/segment_000054,user_6,0,user_6_action_0,54,54,2,s,184,user_6/action_0,6,train,44
user_6/action_0/user_6_action_0/segment_000055,user_6,0,user_6_action_0,55,55,2,p,245,user_6/action_0,6,train,41
user_6/action_0/user_6_action_0/segment_000056,user_6,0,user_6_action_0,56,56,2,e,198,user_6/action_0,6,train,30
user_6/action_0/user_6_action_0/segment_000057,user_6,0,user_6_action_0,57,57,2,h,193,user_6/action_0,6,train,33
user_6/action_0/user_6_action_0/segment_000058,user_6,0,user_6_action_0,58,58,2,b,211,user_6/action_0,6,train,27
user_6/action_0/user_6_action_0/segment_000059,user_6,0,user_6_action_0,59,59,2,l,135,user_6/action_0,6,train,37
user_6/action_0/user_6_action_0/segment_000060,user_6,0,user_6_action_0,60,60,2,a,235,user_6/action_0,6,train,26
user_6/action_0/user_6_action_0/segment_000061,user_6,0,user_6_action_0,61,61,2,k,250,user_6/action_0,6,train,36
user_6/action_0/user_6_action_0/segment_000062,user_6,0,user_6_action_0,62,62,2,o,197,user_6/action_0,6,train,40
user_6/action_0/user_6_action_0/segment_000063,user_6,0,user_6_action_0,63,63,2,m,292,user_6/action_0,6,train,38
user_6/action_0/user_6_action_0/segment_000064,user_6,0,user_6_action_0,64,64,2,n,209,user_6/action_0,6,train,39
user_6/action_0/user_6_action_0/segment_000065,user_6,0,user_6_action_0,65,65,2,i,192,user_6/action_0,6,train,34
user_6/action_0/user_6_action_0/segment_000066,user_6,0,user_6_action_0,66,66,2,u,227,user_6/action_0,6,train,46
user_6/action_0/user_6_action_0/segment_000067,user_6,0,user_6_action_0,67,67,3,F,251,user_6/action_0,6,train,5
user_6/action_0/user_6_action_0/segment_000068,user_6,0,user_6_action_0,68,68,3,C,197,user_6/action_0,6,train,2
user_6/action_0/user_6_action_0/segment_000069,user_6,0,user_6_action_0,69,69,3,R,267,user_6/action_0,6,train,17
user_6/action_0/user_6_action_0/segment_000070,user_6,0,user_6_action_0,70,70,3,G,354,user_6/action_0,6,train,6
user_6/action_0/user_6_action_0/segment_000071,user_6,0,user_6_action_0,71,71,3,Q,299,user_6/action_0,6,train,16
user_6/action_0/user_6_action_0/segment_000072,user_6,0,user_6_action_0,72,72,3,J,160,user_6/action_0,6,train,9
user_6/action_0/user_6_action_0/segment_000073,user_6,0,user_6_action_0,73,73,3,Y,339,user_6/action_0,6,train,24
user_6/action_0/user_6_action_0/segment_000074,user_6,0,user_6_action_0,74,74,3,D,246,user_6/action_0,6,train,3
user_6/action_0/user_6_action_0/segment_000075,user_6,0,user_6_action_0,75,75,3,S,214,user_6/action_0,6,train,18
user_6/action_0/user_6_action_0/segment_000076,user_6,0,user_6_action_0,76,76,3,P,252,user_6/action_0,6,train,15
user_6/action_0/user_6_action_0/segment_000077,user_6,0,user_6_action_0,77,77,3,E,294,user_6/action_0,6,train,4
user_6/action_0/user_6_action_0/segment_000078,user_6,0,user_6_action_0,78,78,3,H,272,user_6/action_0,6,train,7
user_6/action_0/user_6_action_0/segment_000079,user_6,0,user_6_action_0,79,79,3,B,322,user_6/action_0,6,train,1
user_6/action_0/user_6_action_0/segment_000080,user_6,0,user_6_action_0,80,80,3,L,173,user_6/action_0,6,train,11
user_6/action_0/user_6_action_0/segment_000081,user_6,0,user_6_action_0,81,81,3,A,412,user_6/action_0,6,train,0
user_6/action_0/user_6_action_0/segment_000082,user_6,0,user_6_action_0,82,82,3,K,252,user_6/action_0,6,train,10
user_6/action_0/user_6_action_0/segment_000083,user_6,0,user_6_action_0,83,83,3,M,281,user_6/action_0,6,train,12
user_6/action_0/user_6_action_0/segment_000084,user_6,0,user_6_action_0,84,84,3,N,247,user_6/action_0,6,train,13
user_6/action_0/user_6_action_0/segment_000085,user_6,0,user_6_action_0,85,85,3,I,196,user_6/action_0,6,train,8
user_6/action_0/user_6_action_0/segment_000086,user_6,0,user_6_action_0,86,86,3,U,168,user_6/action_0,6,train,20
user_6/action_0/user_6_action_0/segment_000087,user_6,0,user_6_action_0,87,87,4,m,304,user_6/action_0,6,train,38
user_6/action_0/user_6_action_0/segment_000088,user_6,0,user_6_action_0,88,88,4,h,249,user_6/action_0,6,train,33
user_6/action_0/user_6_action_0/segment_000089,user_6,0,user_6_action_0,89,89,4,r,254,user_6/action_0,6,train,43
user_6/action_0/user_6_action_0/segment_000090,user_6,0,user_6_action_0,90,90,4,v,238,user_6/action_0,6,train,47
user_6/action_0/user_6_action_0/segment_000091,user_6,0,user_6_action_0,91,91,4,e,199,user_6/action_0,6,train,30
user_6/action_0/user_6_action_0/segment_000092,user_6,0,user_6_action_0,92,92,4,q,275,user_6/action_0,6,train,42
user_6/action_0/user_6_action_0/segment_000093,user_6,0,user_6_action_0,93,93,4,d,323,user_6/action_0,6,train,29
user_6/action_0/user_6_action_0/segment_000094,user_6,0,user_6_action_0,94,94,4,y,220,user_6/action_0,6,train,50
user_6/action_0/user_6_action_0/segment_000095,user_6,0,user_6_action_0,95,95,4,j,210,user_6/action_0,6,train,35
user_6/action_0/user_6_action_0/segment_000096,user_6,0,user_6_action_0,96,96,4,i,200,user_6/action_0,6,train,34
user_6/action_0/user_6_action_0/segment_000097,user_6,0,user_6_action_0,97,97,4,b,212,user_6/action_0,6,train,27
user_6/action_0/user_6_action_0/segment_000098,user_6,0,user_6_action_0,98,98,4,s,196,user_6/action_0,6,train,44
user_6/action_0/user_6_action_0/segment_000099,user_6,0,user_6_action_0,99,99,4,o,201,user_6/action_0,6,train,40
user_6/action_0/user_6_action_0/segment_000100,user_6,0,user_6_action_0,100,100,4,x,177,user_6/action_0,6,train,49
user_6/action_0/user_6_action_0/segment_000101,user_6,0,user_6_action_0,101,101,4,f,232,user_6/action_0,6,train,31
user_6/action_0/user_6_action_0/segment_000102,user_6,0,user_6_action_0,102,102,4,k,266,user_6/action_0,6,train,36
user_6/action_0/user_6_action_0/segment_000103,user_6,0,user_6_action_0,103,103,4,t,208,user_6/action_0,6,train,45
user_6/action_0/user_6_action_0/segment_000104,user_6,0,user_6_action_0,104,104,4,w,206,user_6/action_0,6,train,48
user_6/action_0/user_6_action_0/segment_000105,user_6,0,user_6_action_0,105,105,4,c,149,user_6/action_0,6,train,28
user_6/action_0/user_6_action_0/segment_000106,user_6,0,user_6_action_0,106,106,4,p,224,user_6/action_0,6,train,41
user_6/action_0/user_6_action_0/segment_000107,user_6,0,user_6_action_0,107,107,4,l,136,user_6/action_0,6,train,37
user_6/action_0/user_6_action_0/segment_000108,user_6,0,user_6_action_0,108,108,4,u,195,user_6/action_0,6,train,46
user_6/action_0/user_6_action_0/segment_000109,user_6,0,user_6_action_0,109,109,5,G,290,user_6/action_0,6,train,6
user_6/action_0/user_6_action_0/segment_000110,user_6,0,user_6_action_0,110,110,5,M,257,user_6/action_0,6,train,12
user_6/action_0/user_6_action_0/segment_000111,user_6,0,user_6_action_0,111,111,5,H,237,user_6/action_0,6,train,7
user_6/action_0/user_6_action_0/segment_000112,user_6,0,user_6_action_0,112,112,5,R,398,user_6/action_0,6,train,17
user_6/action_0/user_6_action_0/segment_000113,user_6,0,user_6_action_0,113,113,5,V,187,user_6/action_0,6,train,21
user_6/action_0/user_6_action_0/segment_000114,user_6,0,user_6_action_0,114,114,5,E,295,user_6/action_0,6,train,4
user_6/action_0/user_6_action_0/segment_000115,user_6,0,user_6_action_0,115,115,5,Q,369,user_6/action_0,6,train,16
user_6/action_0/user_6_action_0/segment_000116,user_6,0,user_6_action_0,116,116,5,D,250,user_6/action_0,6,train,3
user_6/action_0/user_6_action_0/segment_000117,user_6,0,user_6_action_0,117,117,5,Y,283,user_6/action_0,6,train,24
user_6/action_0/user_6_action_0/segment_000118,user_6,0,user_6_action_0,118,118,5,J,180,user_6/action_0,6,train,9
user_6/action_0/user_6_action_0/segment_000119,user_6,0,user_6_action_0,119,119,5,I,158,user_6/action_0,6,train,8
user_6/action_0/user_6_action_0/segment_000120,user_6,0,user_6_action_0,120,120,5,B,391,user_6/action_0,6,train,1
user_6/action_0/user_6_action_0/segment_000121,user_6,0,user_6_action_0,121,121,5,S,187,user_6/action_0,6,train,18
user_6/action_0/user_6_action_0/segment_000122,user_6,0,user_6_action_0,122,122,5,X,196,user_6/action_0,6,train,23
user_6/action_0/user_6_action_0/segment_000123,user_6,0,user_6_action_0,123,123,5,F,259,user_6/action_0,6,train,5
user_6/action_0/user_6_action_0/segment_000124,user_6,0,user_6_action_0,124,124,5,K,271,user_6/action_0,6,train,10
user_6/action_0/user_6_action_0/segment_000125,user_6,0,user_6_action_0,125,125,5,T,212,user_6/action_0,6,train,19
user_6/action_0/user_6_action_0/segment_000126,user_6,0,user_6_action_0,126,126,5,C,170,user_6/action_0,6,train,2
user_6/action_0/user_6_action_0/segment_000127,user_6,0,user_6_action_0,127,127,5,P,262,user_6/action_0,6,train,15
user_6/action_0/user_6_action_0/segment_000128,user_6,0,user_6_action_0,128,128,5,L,170,user_6/action_0,6,train,11
user_7/action_0/user_7_action_0/segment_000000,user_7,0,user_7_action_0,0,0,0,t,152,user_7/action_0,7,train,45
user_7/action_0/user_7_action_0/segment_000001,user_7,0,user_7_action_0,1,1,0,f,347,user_7/action_0,7,train,31
user_7/action_0/user_7_action_0/segment_000002,user_7,0,user_7_action_0,2,2,0,j,321,user_7/action_0,7,train,35
user_7/action_0/user_7_action_0/segment_000003,user_7,0,user_7_action_0,3,3,0,b,319,user_7/action_0,7,train,27
user_7/action_0/user_7_action_0/segment_000004,user_7,0,user_7_action_0,4,4,0,x,320,user_7/action_0,7,train,49
user_7/action_0/user_7_action_0/segment_000005,user_7,0,user_7_action_0,5,5,0,e,298,user_7/action_0,7,train,30
user_7/action_0/user_7_action_0/segment_000006,user_7,0,user_7_action_0,6,6,0,u,316,user_7/action_0,7,train,46
user_7/action_0/user_7_action_0/segment_000007,user_7,0,user_7_action_0,7,7,0,n,368,user_7/action_0,7,train,39
user_7/action_0/user_7_action_0/segment_000008,user_7,0,user_7_action_0,8,8,0,m,491,user_7/action_0,7,train,38
user_7/action_0/user_7_action_0/segment_000009,user_7,0,user_7_action_0,9,9,0,g,412,user_7/action_0,7,train,32
user_7/action_0/user_7_action_0/segment_000010,user_7,0,user_7_action_0,10,10,0,z,333,user_7/action_0,7,train,51
user_7/action_0/user_7_action_0/segment_000011,user_7,0,user_7_action_0,11,11,0,y,384,user_7/action_0,7,train,50
user_7/action_0/user_7_action_0/segment_000012,user_7,0,user_7_action_0,12,12,0,r,309,user_7/action_0,7,train,43
user_7/action_0/user_7_action_0/segment_000013,user_7,0,user_7_action_0,13,13,0,c,277,user_7/action_0,7,train,28
user_7/action_0/user_7_action_0/segment_000014,user_7,0,user_7_action_0,14,14,0,o,294,user_7/action_0,7,train,40
user_7/action_0/user_7_action_0/segment_000015,user_7,0,user_7_action_0,15,15,0,i,278,user_7/action_0,7,train,34
user_7/action_0/user_7_action_0/segment_000016,user_7,0,user_7_action_0,16,16,0,d,467,user_7/action_0,7,train,29
user_7/action_0/user_7_action_0/segment_000017,user_7,0,user_7_action_0,17,17,0,h,320,user_7/action_0,7,train,33
user_7/action_0/user_7_action_0/segment_000018,user_7,0,user_7_action_0,18,18,0,w,354,user_7/action_0,7,train,48
user_7/action_0/user_7_action_0/segment_000019,user_7,0,user_7_action_0,19,19,0,q,350,user_7/action_0,7,train,42
user_7/action_0/user_7_action_0/segment_000020,user_7,0,user_7_action_0,20,20,0,a,387,user_7/action_0,7,train,26
user_7/action_0/user_7_action_0/segment_000021,user_7,0,user_7_action_0,21,21,0,p,335,user_7/action_0,7,train,41
user_7/action_0/user_7_action_0/segment_000022,user_7,0,user_7_action_0,22,22,0,k,430,user_7/action_0,7,train,36
user_7/action_0/user_7_action_0/segment_000023,user_7,0,user_7_action_0,23,23,0,v,345,user_7/action_0,7,train,47
user_7/action_0/user_7_action_0/segment_000024,user_7,0,user_7_action_0,24,24,2,w,373,user_7/action_0,7,train,48
user_7/action_0/user_7_action_0/segment_000025,user_7,0,user_7_action_0,25,25,2,z,325,user_7/action_0,7,train,51
user_7/action_0/user_7_action_0/segment_000026,user_7,0,user_7_action_0,26,26,2,f,324,user_7/action_0,7,train,31
user_7/action_0/user_7_action_0/segment_000027,user_7,0,user_7_action_0,27,27,2,c,257,user_7/action_0,7,train,28
user_7/action_0/user_7_action_0/segment_000028,user_7,0,user_7_action_0,28,28,2,r,274,user_7/action_0,7,train,43
user_7/action_0/user_7_action_0/segment_000029,user_7,0,user_7_action_0,29,29,2,g,452,user_7/action_0,7,train,32
user_7/action_0/user_7_action_0/segment_000030,user_7,0,user_7_action_0,30,30,2,q,392,user_7/action_0,7,train,42
user_7/action_0/user_7_action_0/segment_000031,user_7,0,user_7_action_0,31,31,2,j,357,user_7/action_0,7,train,35
user_7/action_0/user_7_action_0/segment_000032,user_7,0,user_7_action_0,32,32,2,y,337,user_7/action_0,7,train,50
user_7/action_0/user_7_action_0/segment_000033,user_7,0,user_7_action_0,33,33,2,d,407,user_7/action_0,7,train,29
user_7/action_0/user_7_action_0/segment_000034,user_7,0,user_7_action_0,34,34,2,s,316,user_7/action_0,7,train,44
user_7/action_0/user_7_action_0/segment_000035,user_7,0,user_7_action_0,35,35,2,p,357,user_7/action_0,7,train,41
user_7/action_0/user_7_action_0/segment_000036,user_7,0,user_7_action_0,36,36,2,e,278,user_7/action_0,7,train,30
user_7/action_0/user_7_action_0/segment_000037,user_7,0,user_7_action_0,37,37,2,h,403,user_7/action_0,7,train,33
user_7/action_0/user_7_action_0/segment_000038,user_7,0,user_7_action_0,38,38,2,b,365,user_7/action_0,7,train,27
user_7/action_0/user_7_action_0/segment_000039,user_7,0,user_7_action_0,39,39,2,l,222,user_7/action_0,7,train,37
user_7/action_0/user_7_action_0/segment_000040,user_7,0,user_7_action_0,40,40,2,a,373,user_7/action_0,7,train,26
user_7/action_0/user_7_action_0/segment_000041,user_7,0,user_7_action_0,41,41,2,k,370,user_7/action_0,7,train,36
user_7/action_0/user_7_action_0/segment_000042,user_7,0,user_7_action_0,42,42,2,o,296,user_7/action_0,7,train,40
user_7/action_0/user_7_action_0/segment_000043,user_7,0,user_7_action_0,43,43,2,m,481,user_7/action_0,7,train,38
user_7/action_0/user_7_action_0/segment_000044,user_7,0,user_7_action_0,44,44,2,n,327,user_7/action_0,7,train,39
user_7/action_0/user_7_action_0/segment_000045,user_7,0,user_7_action_0,45,45,2,i,296,user_7/action_0,7,train,34
user_7/action_0/user_7_action_0/segment_000046,user_7,0,user_7_action_0,46,46,2,u,380,user_7/action_0,7,train,46
user_7/action_0/user_7_action_0/segment_000047,user_7,0,user_7_action_0,47,47,3,W,443,user_7/action_0,7,train,22
user_7/action_0/user_7_action_0/segment_000048,user_7,0,user_7_action_0,48,48,3,Z,372,user_7/action_0,7,train,25
user_7/action_0/user_7_action_0/segment_000049,user_7,0,user_7_action_0,49,49,3,F,454,user_7/action_0,7,train,5
user_7/action_0/user_7_action_0/segment_000050,user_7,0,user_7_action_0,50,50,3,C,300,user_7/action_0,7,train,2
user_7/action_0/user_7_action_0/segment_000051,user_7,0,user_7_action_0,51,51,3,R,439,user_7/action_0,7,train,17
user_7/action_0/user_7_action_0/segment_000052,user_7,0,user_7_action_0,52,52,3,G,499,user_7/action_0,7,train,6
user_7/action_0/user_7_action_0/segment_000053,user_7,0,user_7_action_0,53,53,3,Q,453,user_7/action_0,7,train,16
user_7/action_0/user_7_action_0/segment_000054,user_7,0,user_7_action_0,54,54,3,J,274,user_7/action_0,7,train,9
user_7/action_0/user_7_action_0/segment_000055,user_7,0,user_7_action_0,55,55,3,Y,416,user_7/action_0,7,train,24
user_7/action_0/user_7_action_0/segment_000056,user_7,0,user_7_action_0,56,56,3,D,403,user_7/action_0,7,train,3
user_7/action_0/user_7_action_0/segment_000057,user_7,0,user_7_action_0,57,57,3,S,374,user_7/action_0,7,train,18
user_7/action_0/user_7_action_0/segment_000058,user_7,0,user_7_action_0,58,58,3,P,393,user_7/action_0,7,train,15
user_7/action_0/user_7_action_0/segment_000059,user_7,0,user_7_action_0,59,59,3,E,513,user_7/action_0,7,train,4
user_7/action_0/user_7_action_0/segment_000060,user_7,0,user_7_action_0,60,60,3,H,458,user_7/action_0,7,train,7
user_7/action_0/user_7_action_0/segment_000061,user_7,0,user_7_action_0,61,61,3,B,530,user_7/action_0,7,train,1
user_7/action_0/user_7_action_0/segment_000062,user_7,0,user_7_action_0,62,62,3,L,280,user_7/action_0,7,train,11
user_7/action_0/user_7_action_0/segment_000063,user_7,0,user_7_action_0,63,63,3,A,464,user_7/action_0,7,train,0
user_7/action_0/user_7_action_0/segment_000064,user_7,0,user_7_action_0,64,64,3,K,442,user_7/action_0,7,train,10
user_7/action_0/user_7_action_0/segment_000065,user_7,0,user_7_action_0,65,65,3,O,319,user_7/action_0,7,train,14
user_7/action_0/user_7_action_0/segment_000066,user_7,0,user_7_action_0,66,66,3,M,582,user_7/action_0,7,train,12
user_7/action_0/user_7_action_0/segment_000067,user_7,0,user_7_action_0,67,67,3,N,494,user_7/action_0,7,train,13
user_7/action_0/user_7_action_0/segment_000068,user_7,0,user_7_action_0,68,68,3,I,212,user_7/action_0,7,train,8
user_7/action_0/user_7_action_0/segment_000069,user_7,0,user_7_action_0,69,69,3,U,421,user_7/action_0,7,train,20
user_7/action_0/user_7_action_0/segment_000070,user_7,0,user_7_action_0,70,70,4,o,264,user_7/action_0,7,train,40
user_7/action_0/user_7_action_0/segment_000071,user_7,0,user_7_action_0,71,71,4,k,375,user_7/action_0,7,train,36
user_7/action_0/user_7_action_0/segment_000072,user_7,0,user_7_action_0,72,72,4,b,320,user_7/action_0,7,train,27
user_7/action_0/user_7_action_0/segment_000073,user_7,0,user_7_action_0,73,73,4,l,178,user_7/action_0,7,train,37
user_7/action_0/user_7_action_0/segment_000074,user_7,0,user_7_action_0,74,74,4,r,268,user_7/action_0,7,train,43
user_7/action_0/user_7_action_0/segment_000075,user_7,0,user_7_action_0,75,75,4,w,389,user_7/action_0,7,train,48
user_7/action_0/user_7_action_0/segment_000076,user_7,0,user_7_action_0,76,76,4,f,321,user_7/action_0,7,train,31
user_7/action_0/user_7_action_0/segment_000077,user_7,0,user_7_action_0,77,77,4,u,321,user_7/action_0,7,train,46
user_7/action_0/user_7_action_0/segment_000078,user_7,0,user_7_action_0,78,78,4,m,445,user_7/action_0,7,train,38
user_7/action_0/user_7_action_0/segment_000079,user_7,0,user_7_action_0,79,79,4,t,341,user_7/action_0,7,train,45
user_7/action_0/user_7_action_0/segment_000080,user_7,0,user_7_action_0,80,80,4,h,323,user_7/action_0,7,train,33
user_7/action_0/user_7_action_0/segment_000081,user_7,0,user_7_action_0,81,81,4,x,324,user_7/action_0,7,train,49
user_7/action_0/user_7_action_0/segment_000082,user_7,0,user_7_action_0,82,82,4,j,366,user_7/action_0,7,train,35
user_7/action_0/user_7_action_0/segment_000083,user_7,0,user_7_action_0,83,83,4,c,257,user_7/action_0,7,train,28
user_7/action_0/user_7_action_0/segment_000084,user_7,0,user_7_action_0,84,84,4,q,374,user_7/action_0,7,train,42
user_7/action_0/user_7_action_0/segment_000085,user_7,0,user_7_action_0,85,85,4,z,328,user_7/action_0,7,train,51
user_7/action_0/user_7_action_0/segment_000086,user_7,0,user_7_action_0,86,86,4,p,377,user_7/action_0,7,train,41
user_7/action_0/user_7_action_0/segment_000087,user_7,0,user_7_action_0,87,87,4,g,452,user_7/action_0,7,train,32
user_7/action_0/user_7_action_0/segment_000088,user_7,0,user_7_action_0,88,88,4,e,346,user_7/action_0,7,train,30
user_7/action_0/user_7_action_0/segment_000089,user_7,0,user_7_action_0,89,89,4,y,367,user_7/action_0,7,train,50
