architecture,objective,profile,seed,shift,alpha,tau_syn_ms,tau_group,neuron_start,neuron_stop,neuron_count,n_test_samples,fs_hz,tail_stage1_steps,tail_stage2_steps,tail_stage3_steps,valid_firing_rate_hz,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz,tail_firing_rate_hz,valid_spikes_per_neuron_sample,tail_stage1_spikes_per_neuron_sample,tail_stage2_spikes_per_neuron_sample,tail_stage3_spikes_per_neuron_sample,tail_spikes_per_neuron_sample,tail_to_valid_rate_ratio,none_valid_firing_rate_hz,none_tail_stage1_firing_rate_hz,none_tail_stage2_firing_rate_hz,none_tail_stage3_firing_rate_hz,none_tail_firing_rate_hz,none_tail_to_valid_rate_ratio,delta_valid_firing_rate_hz_vs_none,pct_change_valid_firing_rate_hz_vs_none,delta_tail_stage1_firing_rate_hz_vs_none,pct_change_tail_stage1_firing_rate_hz_vs_none,delta_tail_stage2_firing_rate_hz_vs_none,pct_change_tail_stage2_firing_rate_hz_vs_none,delta_tail_stage3_firing_rate_hz_vs_none,pct_change_tail_stage3_firing_rate_hz_vs_none,delta_tail_firing_rate_hz_vs_none,pct_change_tail_firing_rate_hz_vs_none,delta_tail_to_valid_rate_ratio_vs_none,pct_change_tail_to_valid_rate_ratio_vs_none,tail_specific_suppression_pp,tail_stage1_specific_suppression_pp,tail_stage2_specific_suppression_pp,tail_stage3_specific_suppression_pp
mid_long,whole_count_ce,tail,37,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,8.346366246962669,15.477344573234983,15.562446685734358,15.104153076755816,15.388608507570297,10.78310502283105,3.143835616438356,3.1611219830397914,2.832028701891716,9.136986301369864,1.8437494895662376,10.218056738931493,19.71639319584525,19.8737518189573,19.48597521200261,19.69746283517012,1.927711240839116,-1.871690491968824,-18.317479925880185,-4.239048622610266,-21.500122159784997,-4.311305133222941,-21.693463682637148,-4.381822135246795,-22.487055882878064,-4.308854327599825,-21.875174298622355,-0.0839617512728783,-4.355514949237443,3.5576943727421693,3.1826422339048115,3.3759837567569626,4.169575956997878
mid_long,whole_count_ce,a1_tail,11,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,5.02464003855654,4.993581760705048,0.9855350129322732,0.074719800747198,2.069083043848725,6.49159402241594,1.014321295143213,0.200186799501868,0.0140099626400996,1.2285180572851806,0.4117873176927363,8.515934694861135,9.44764824216879,2.619407989271003,0.3254462432544624,4.230975945467654,0.4968304827444014,-3.4912946563045955,-40.99719856249468,-4.454066481463743,-47.14471122647632,-1.63387297633873,-62.375658279695735,-0.2507264425072644,-77.04081632653062,-2.161892901618929,-51.09679018465734,-0.08504316505166509,-17.117139146113193,10.099591622162656,6.147512663981637,21.378459717201054,36.043617764035936
mid_long,whole_count_ce,a1_tail,11,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,5.234291222362793,6.601398601398602,2.076827282306734,0.3022000830220008,3.0642983548535097,6.762453300124533,1.3409090909090908,0.4218555417185554,0.0566625155666251,1.8194271481942716,0.585427563098078,8.533285137658895,9.80477057189386,4.17204713095124,0.7638024076380241,5.022743658648489,0.5886060969042548,-3.2989939152961023,-38.66030329558612,-3.203371970495258,-32.67156479599812,-2.095219848644506,-50.22042615723732,-0.4616023246160233,-60.434782608695656,-1.9584453037949792,-38.99154400250548,-0.003178533806176831,-0.5400103435717325,0.3312407069193597,-5.9887384995879955,11.560122861651202,21.774479313109538
mid_long,whole_count_ce,a1_tail,11,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,7.803843605036448,13.545687189522804,8.378543830598625,3.425092411393781,8.582002952586947,10.082191780821915,2.75146771037182,1.7018917155903457,0.642204827136334,5.0955642530985,1.0997148824264351,11.945848717220487,18.463947011892216,14.639169050127954,8.05218525766471,13.86754557626944,1.1608673359707578,-4.142005112184039,-34.67317567995943,-4.9182598223694125,-26.637098878163325,-6.260625219529329,-42.766260831413845,-4.62709284627093,-57.463815078850736,-5.285542623682494,-38.11447811447812,-0.06115245354432264,-5.267824466194048,3.44130243451869,-8.036076801796103,8.093085151454417,22.790639398891308
mid_long,whole_count_ce,a1_tail,11,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,11.802707564138975,22.38667268804255,19.55582317226153,15.90954555338117,19.37281560064545,15.24853228962818,4.547292889758643,3.972276581865623,2.983039791258969,11.502609262883237,1.6413874100809955,16.14920003786803,26.741331727633096,25.230367805710276,22.02043922591868,24.733614859065472,1.531569043733929,-4.346492473729056,-26.914599259016093,-4.354659039590544,-16.28437612585564,-5.674544633448747,-22.490931076178974,-6.110893672537509,-27.7510071885615,-5.360799258420023,-21.674143828010486,0.10981836634706643,7.17031770760604,-5.240455431005607,-10.630223133160452,-4.423668182837119,0.8364079295454054
mid_long,whole_count_ce,a1_tail,11,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,9.74243428318975,17.85538662250991,16.972251492799437,15.445096760165251,16.792117279500122,12.58675799086758,3.626875407697325,3.4474885844748857,2.895955642530985,9.970319634703197,1.7236059070446457,16.209283978667678,24.45160319132922,24.202719654774448,23.06762339639052,23.92941257252721,1.4762781998279288,-6.4668496954779275,-39.89596149952498,-6.596216568819308,-26.976622012083002,-7.230468161975011,-29.874610230212966,-7.622526636225269,-33.0442651383757,-7.137295293027087,-29.826454249116196,0.24732770721671682,16.75346199961123,-10.069507250408783,-12.919339487441977,-10.021351269312014,-6.85169636114928
mid_long,whole_count_ce,a1_tail,11,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,12.586323329862095,23.390235335440813,22.871594159265392,22.284844531419875,22.863734679163663,16.26092628832355,4.751141552511416,4.645792563600783,4.178408349641226,13.575342465753424,1.8165538958400629,16.328946953201427,28.13829093281148,28.104571227858894,27.68601869971733,27.98393243382429,1.713762223248438,-3.742623623339332,-22.920177486433435,-4.748055597370666,-16.87400136955033,-5.232977068593502,-18.619665200251372,-5.401174168297455,-19.50867052023121,-5.1201977546606265,-18.29692008715624,0.10279167259162492,5.998012512890102,-4.623257399277193,-6.046176116883103,-4.300512286182062,-3.411506966202225
mid_long,whole_count_ce,a1_tail,23,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,4.097114283993012,3.5160455982373797,0.6100201168694319,0.0182648401826484,1.4173166415415874,5.293275217932752,0.7141967621419676,0.1239103362391033,0.0034246575342465,0.8415317559153176,0.3459304630771205,7.019940960298813,5.77526583006035,1.1388063990803716,0.0448318804483188,2.3794979353739265,0.3389626706023806,-2.9228266763058013,-41.63605780783358,-2.2592202318229706,-39.11889596602971,-0.5287862822109397,-46.43337819650067,-0.026567040265670402,-59.25925925925926,-0.9621812938323391,-40.43631555751432,0.006967792474739887,2.0556223676067975,-1.199742250319261,-2.517161841803869,4.797320388667089,17.62320145142568
mid_long,whole_count_ce,a1_tail,23,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,10.00156635941924,15.19225979499952,6.524762908324552,1.2669157326691574,7.829586419348495,12.921544209215442,3.0859277708592776,1.3253424657534247,0.237546699875467,4.64881693648817,0.782836021677222,11.867702873667088,18.631669700162853,9.320432991665868,2.1353258613532584,10.23687487710559,0.862582673839931,-1.8661365142478488,-15.724496426250834,-3.4394099051633322,-18.460019743336634,-2.7956700833413155,-29.99506660088801,-0.8684101286841011,-40.668740279937786,-2.4072884577570948,-23.515853096347897,-0.07974665216270904,-9.245102479012647,7.791356670097063,2.7355233170858,14.270570174637175,24.944243853686952
mid_long,whole_count_ce,a1_tail,23,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,11.400296632901007,19.128706909528827,13.57298409353204,6.504022613611655,13.241322484292924,14.72863666014351,3.885518590998043,2.7570123939986955,1.2195042400521852,7.862035225048924,1.1614892937152843,12.554514184732872,19.60720557980832,15.56084098549852,9.062839747771257,14.89312321900642,1.1862763464887756,-1.1542175518318647,-9.193645686708214,-0.47849867027949244,-2.4404225698141033,-1.98785689196648,-12.774739448973268,-2.558817134159602,-28.23416506717852,-1.651800734713495,-11.09102980230156,-0.024787052773491247,-2.08948385819693,1.8973841155933453,-6.753223116894111,3.581093762265054,19.040519380470307
mid_long,whole_count_ce,a1_tail,23,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,8.309003124112468,12.88413869235787,11.57870440062221,9.226353555120678,11.282452707110242,10.734833659491194,2.6170906718851925,2.3519243313763862,1.729941291585127,6.698956294846706,1.3578587633899084,11.712076745873963,17.169752621807415,15.915700737618543,13.359425962165687,15.537473821540152,1.3266198778123472,-3.4030736217614947,-29.056107602440022,-4.285613929449545,-24.96025437201907,-4.336996336996334,-27.24979822437448,-4.1330724070450096,-30.9375,-4.25502111442991,-27.385540038889868,0.03123888557756116,2.3547729157409742,-1.6705675635501542,-4.095853230420953,-1.8063093780655421,1.8813923975599778
mid_long,whole_count_ce,a1_tail,23,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,12.882956230868755,21.209694415173868,20.66054493451754,19.807784300934987,20.579119030452844,16.64416177429876,4.308219178082192,4.1966731898238745,3.71395955642531,12.218851924331377,1.5973910538594682,15.583704124459592,26.068543328817302,25.1581112950976,23.973907371167645,25.09561575170804,1.6103755276204783,-2.7007478935908367,-17.33059016021643,-4.858848913643435,-18.638743455497384,-4.497566360580063,-17.877201940260413,-4.166123070232658,-17.377739079959362,-4.516496721255194,-17.997154427054838,-0.012984473761010085,-0.8063009862175559,0.6665642668384066,1.3081532952809525,0.5466117800439818,0.04714891974293067
mid_long,whole_count_ce,a1_tail,23,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,12.640600839407997,20.544934517537257,20.068041547493603,19.56251358991085,20.071548734850825,16.331050228310502,4.173189823874756,4.076320939334638,3.667971298108285,11.917482061317678,1.5878635034717896,13.408564486099277,22.129760650308597,21.718701389934267,21.213307240704506,21.69972877398977,1.6183483919166726,-0.76796364669128,-5.7274113682149315,-1.5848261327713402,-7.161515019590779,-1.650659842440664,-7.600177436049088,-1.6507936507936556,-7.781877818778209,-1.6281800391389432,-7.503227602966862,-0.03048488844488295,-1.8837036942817065,1.7758162347519306,1.4341036513758478,1.8727660678341564,2.054466450563278
mid_long,whole_count_ce,a1_tail,37,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,2.111452497138382,1.799406073378676,0.1885238049621611,0.0016604400166044,0.6806056236481615,2.727895392278954,0.3655043586550436,0.0382938978829389,0.0003113325031133,0.4041095890410959,0.3223400121814606,4.389662027833002,4.395823354727464,0.7540952198486445,0.0282274802822748,1.7707281903388608,0.4033859962592604,-2.27820953069462,-51.89942907334211,-2.5964172813487885,-59.0655509065551,-0.5655714148864834,-75.00000000000001,-0.0265670402656704,-94.11764705882354,-1.0901225666906993,-61.56351791530945,-0.08104598407779984,-20.091422317424904,9.664088841967335,7.166121833212991,23.100570926657902,42.218217985481424
mid_long,whole_count_ce,a1_tail,37,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,6.786914874390024,7.959383082670754,2.6561931219465467,0.3935242839352428,3.755915317559153,8.768368617683686,1.6167496886674968,0.5395392278953923,0.073785803237858,2.230074719800747,0.5534053965715486,9.841797698656546,13.986013986013988,6.051154325126928,1.1025321710253215,7.202988792029888,0.7318773472668649,-3.054882824266522,-31.039886388678042,-6.026630903343235,-43.090410958904116,-3.3949612031803817,-56.10435663627153,-0.7090078870900787,-64.30722891566265,-3.447073474470735,-47.85615491009682,-0.1784719506953163,-24.385500024260207,16.816268521418777,12.050524570226074,25.06447024759349,33.267342526984606
mid_long,whole_count_ce,a1_tail,37,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,7.661712266086024,11.7810226303377,7.707361132018666,3.818221352467928,7.872832766848628,9.89856490541422,2.393020221787345,1.5655577299412915,0.7159165035877365,4.674494455316373,1.0275552635534373,12.172047082583862,20.257514175322395,15.003663003663004,8.09045444661883,14.617914649637791,1.2009413495083792,-4.5103348164978385,-37.05485844654154,-8.476491544984695,-41.843690551680396,-7.296301871644338,-48.63013698630137,-4.272233094150902,-52.805848204687166,-6.745081882789163,-46.142572620344964,-0.17338608595494187,-14.437514873304986,9.087714173803427,4.788832105138859,11.575278539759836,15.750989758145629
mid_long,whole_count_ce,a1_tail,37,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,8.030294423932595,13.455767976315922,11.373174770435044,8.177429876060014,11.07645826896007,10.374755381604697,2.733202870189172,2.3101761252446185,1.5332681017612524,6.576647097195043,1.3793340174364004,10.988544920950488,18.44949570976968,17.30142004114607,14.28832354859752,16.74267861434408,1.5236483751750336,-2.958250497017893,-26.921221310910475,-4.993727733453756,-27.067014795474304,-5.928245270711026,-34.26450116009281,-6.110893672537506,-42.768444119795454,-5.6662203453840085,-33.842973850848125,-0.14431435773863321,-9.471631387527628,6.92175253993765,0.14579348456382846,7.343279849182338,15.847222808884979
mid_long,whole_count_ce,a1_tail,37,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,11.302092208652844,21.558131366350544,20.968839379798283,19.727766905849094,20.77852164658221,14.601761252446185,4.378995433789954,4.259295499021526,3.6989562948467056,12.337247227658189,1.838466831006231,15.88488118905614,28.745245621957952,28.57343569672337,27.336377473363772,28.24156281113743,1.7778894582223508,-4.582788980403295,-28.850004767807764,-7.187114255607408,-25.002792984024136,-7.604596316925086,-26.614217476819338,-7.608610567514678,-27.833280305440667,-7.4630411645552215,-26.425737181980853,0.06057737278388031,3.4072631739686168,-2.424267585826911,-3.847211783783628,-2.2357872909884264,-1.0167244623670975
mid_long,whole_count_ce,a1_tail,37,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,8.464514500299789,16.360479702945458,16.241657885493503,15.63818221352468,16.091736189789543,10.935746901500329,3.323222439660796,3.299086757990868,2.9321591650358774,9.55446836268754,1.9010820040794567,10.218056738931493,19.71639319584525,19.8737518189573,19.48597521200261,19.69746283517012,1.927711240839116,-1.753542238631704,-17.161210623841896,-3.3559134928997914,-17.02093004316311,-3.6320939334637963,-18.275834208612746,-3.8477929984779315,-19.74647384395644,-3.605726645380578,-18.305538513023606,-0.026629236759659225,-1.3813913720847397,1.1443278891817101,-0.14028058067878746,1.1146235847708503,2.5852632201145447
mid_long,timestep_ce,none,11,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,3.0753659859027653,3.0700258645464125,0.5088610020116869,0.0149439601494396,1.2290751786065413,3.973225404732254,0.6235990037359901,0.1033623910336239,0.0028019925280199,0.7297633872976339,0.3996516786101312,3.0753659859027653,3.0700258645464125,0.5088610020116869,0.0149439601494396,1.2290751786065413,0.3996516786101312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,11,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,4.526778721609736,5.520835329054507,1.6629945397068684,0.2291407222914072,2.529986235826178,5.848381070983811,1.1214196762141968,0.3377957658779577,0.0429638854296388,1.5021793275217932,0.5588932862453917,4.526778721609736,5.520835329054507,1.6629945397068684,0.2291407222914072,2.529986235826178,0.5588932862453917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,11,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,7.2363280633658364,12.835967685282752,8.518239751116463,3.846053489889106,8.519929961891028,9.348988910632746,2.6073059360730597,1.7302674494455317,0.7211350293542075,5.058708414872799,1.177383043898116,7.2363280633658364,12.835967685282752,8.518239751116463,3.846053489889106,8.519929961891028,1.177383043898116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,11,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,12.294739499510872,23.01129007978323,20.241457172964022,16.229615133724725,19.92213410237924,15.884213959556424,4.674168297455969,4.111545988258317,3.0430528375733856,11.82876712328767,1.6203787077531662,12.294739499510872,23.01129007978323,20.241457172964022,16.229615133724725,19.92213410237924,1.6203787077531662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,11,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,9.717693836978132,17.818455517085653,16.77475036379146,15.213742117851709,16.638857417516395,12.554794520547944,3.619373776908024,3.4073711676451404,2.852576647097195,9.879321591650358,1.7122228479972883,9.717693836978132,17.818455517085653,16.77475036379146,15.213742117851709,16.638857417516395,1.7122228479972883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,11,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,14.821546909022056,28.82713633398565,28.63605800592102,27.818221352467926,28.44316270127373,19.148727984344426,5.855512067840835,5.816699282452707,5.215916503587737,16.88812785388128,1.9190414385127392,14.821546909022056,28.82713633398565,28.63605800592102,27.818221352467926,28.44316270127373,1.9190414385127392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,23,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,4.959334899692752,3.865504358655044,0.8353290545071367,0.0597758405977584,1.6270564331126696,6.407222914072229,0.7851805728518058,0.1696762141967621,0.0112079701120797,0.9660647571606475,0.3280795643007435,4.959334899692752,3.865504358655044,0.8353290545071367,0.0597758405977584,1.6270564331126696,0.3280795643007435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,23,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,12.13398397493825,18.35424849123479,9.33882555800364,2.244914902449149,10.182866880776038,15.676525529265255,3.7282067247820674,1.8969489414694891,0.4209215442092154,6.046077210460772,0.8392022687526137,12.13398397493825,18.35424849123479,9.33882555800364,2.244914902449149,10.182866880776038,0.8392022687526137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,23,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,12.43889046672347,19.73726729891113,16.008831351297104,9.656012176560122,15.278195488721805,16.07045009784736,4.0091324200913245,3.2517938682322245,1.8105022831050228,9.071428571428571,1.2282603122516471,12.43889046672347,19.73726729891113,16.008831351297104,9.656012176560122,15.278195488721805,1.2282603122516471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,23,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,11.7767048502635,19.63129108334588,18.608460033117566,15.72863666014351,18.048958011467025,15.214938030006524,3.987606001304632,3.779843444227006,2.949119373776908,10.716568819308543,1.5325983151444258,11.7767048502635,19.63129108334588,18.608460033117566,15.72863666014351,18.048958011467025,1.5325983151444258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,23,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,13.364637571397015,21.362235937578404,21.148677806212053,20.52098282235269,21.02351769835548,17.266470971950422,4.339204174820614,4.295825179386823,3.847684279191129,12.482713633398564,1.573070544266011,13.364637571397015,21.362235937578404,21.148677806212053,20.52098282235269,21.02351769835548,1.573070544266011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,23,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,13.158635488655367,20.724772943951027,20.495157810226303,20.04783648619265,20.43245099048992,17.000326157860403,4.209719504240052,4.163078930202218,3.758969341161122,12.131767775603391,1.5527788582718645,13.158635488655367,20.724772943951027,20.495157810226303,20.04783648619265,20.43245099048992,1.5527788582718645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,37,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,2.879691547683596,2.7849410863109494,0.4337580227991187,0.0033208800332088,1.1021826047060366,3.720423412204234,0.5656911581569116,0.0881070983810709,0.0006226650062266,0.6544209215442092,0.3827432856802406,2.879691547683596,2.7849410863109494,0.4337580227991187,0.0033208800332088,1.1021826047060366,0.3827432856802406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,37,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,7.475149105367794,8.535683494587603,2.492192738768081,0.2689912826899128,3.857639116471128,9.657534246575343,1.733810709838107,0.5062266500622665,0.0504358655043586,2.290473225404732,0.5160618286130259,7.475149105367794,8.535683494587603,2.492192738768081,0.2689912826899128,3.857639116471128,0.5160618286130259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,37,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,8.080532676954148,12.969240804857243,8.922876210547443,4.108719286801478,8.786898753733649,10.43966079582518,2.6343770384866274,1.8124592302674492,0.7703848662752772,5.217221135029354,1.0874157812385403,8.080532676954148,12.969240804857243,8.922876210547443,4.108719286801478,8.786898753733649,1.0874157812385403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,37,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,7.813689292814542,12.860053188820311,10.480405439309548,7.485105457708197,10.348611254162805,10.094911937377692,2.612198303979126,2.1288323548597523,1.403457273320287,6.144487932159165,1.324420624669498,7.813689292814542,12.860053188820311,10.480405439309548,7.485105457708197,10.348611254162805,1.324420624669498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,37,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,12.740067531320015,25.44392593707662,24.21877665713282,22.363122417916937,24.051910598413844,16.45955642530985,5.1682974559686885,4.919439008480104,4.193085453359426,14.280821917808218,1.8878950632942049,12.740067531320015,25.44392593707662,24.21877665713282,22.363122417916937,24.051910598413844,1.8878950632942049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,none,37,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,9.031020227839312,17.025239600582065,16.822921370866577,16.26092628832355,16.714663370755655,11.66764514024788,3.458251793868232,3.417155903457273,3.0489236790606653,9.92433137638617,1.8508056619373408,9.031020227839312,17.025239600582065,16.822921370866577,16.26092628832355,16.714663370755655,1.8508056619373408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mid_long,timestep_ce,a1,11,2,0.75,54.31342963722199,short_mid,0,22,22,146,64.0,13,13,12,0.0537381769986143,0.0030654277229619,0.0,0.0,0.0010486989578554,0.0694271481942714,0.0006226650062266,0.0,0.0,0.0006226650062266,0.0195149708536344,3.0753659859027653,3.0700258645464125,0.5088610020116869,0.0149439601494396,1.2290751786065413,0.3996516786101312,-3.021627808904151,-98.25262498041059,-3.0669604368234507,-99.900149775337,-0.5088610020116869,-100.0,-0.0149439601494396,-100.0,-1.228026479648686,-99.9146757679181,-0.3801367077564968,-95.11700515771594,1.6620507875075106,1.6475247949264116,1.7473750195894127,1.7473750195894127
mid_long,timestep_ce,a1,11,3,0.875,117.0136826471659,short_mid,22,44,22,146,64.0,13,13,12,0.1224170130730766,0.194654660408085,0.0199252801992528,0.0,0.0734089270498787,0.1581569115815691,0.0395392278953922,0.0040473225404732,0.0,0.0435865504358655,0.5996627854827447,4.526778721609736,5.520835329054507,1.6629945397068684,0.2291407222914072,2.529986235826178,0.5588932862453917,-4.404361708536659,-97.2957146659569,-5.326180668646423,-96.47418101054971,-1.6430692595076155,-98.80184331797234,-0.2291407222914072,-100.0,-2.4565773087762994,-97.09844559585493,0.04076949923735296,7.294684019419837,-0.19726907010196726,-0.8215336554071797,1.5061286520154482,2.7042853340431066
mid_long,timestep_ce,a1,11,4,0.9375,242.10347130039656,short_mid,44,65,21,146,64.0,13,13,12,0.6099277351762441,1.6362085403181297,0.6246173917406794,0.0643618177864753,0.7937652350053215,0.7879973907371167,0.33235485975212,0.1268754076973255,0.0120678408349641,0.4712981082844096,1.3014086574960488,7.2363280633658364,12.835967685282752,8.518239751116463,3.846053489889106,8.519929961891028,1.177383043898116,-6.626400328189592,-91.57130895897292,-11.199759144964622,-87.25293970477857,-7.893622359375783,-92.66729500471254,-3.781691672102631,-98.32654907281773,-7.726164726885707,-90.68343004513218,0.12402561359793274,10.534007113547764,-0.887878913840737,-4.3183692541943515,1.0959860457396218,6.755240113844806
mid_long,timestep_ce,a1,11,5,0.96875,492.1461612435418,short_mid,65,86,21,146,64.0,13,13,12,0.8906560636182903,2.13879271413518,1.4643986150835466,0.7566862361382909,1.471624266144814,1.1506849315068493,0.4344422700587084,0.2974559686888454,0.1418786692759295,0.8737769080234834,1.6522924238188423,12.294739499510872,23.01129007978323,20.241457172964022,16.229615133724725,19.92213410237924,1.6203787077531662,-11.40408343589258,-92.75579556887948,-20.87249736564805,-90.70546368013397,-18.777058557880476,-92.76534983341266,-15.472928897586433,-95.33762057877813,-18.450509836234424,-92.61311936471171,0.03191371606567617,1.969522057589121,-0.1426762041677705,-2.0503318887455038,0.00955426453317898,2.581825009898651
mid_long,timestep_ce,a1,11,6,0.984375,992.1669944116244,long,86,107,21,146,64.0,13,13,12,1.064849001230711,2.3523508455015305,2.0263936976265744,1.6194824961948249,2.009407079342191,1.37573385518591,0.4778212654924983,0.4116112198303979,0.3036529680365297,1.193085453359426,1.887034759876561,9.717693836978132,17.818455517085653,16.77475036379146,15.213742117851709,16.638857417516395,1.7122228479972883,-8.652844835747421,-89.04216351024863,-15.466104671584123,-86.79823375687123,-14.748356666164884,-87.91997702689767,-13.594259621656883,-89.35513377544021,-14.629450338174204,-87.92340706503796,0.1748119118792728,10.209647189543265,-1.1187564452106642,-2.243929753377401,-1.1221864833509585,0.31297026519158067
mid_long,timestep_ce,a1,11,7,0.9921875,1992.177287539818,long,107,128,21,146,64.0,13,13,12,1.5755624980277068,3.7493100506799135,3.521300617191028,3.176342683191998,3.49036976001648,2.0355512067840835,0.7615786040443575,0.7152641878669276,0.5955642530984997,2.072407045009785,2.215316602410716,14.821546909022056,28.82713633398565,28.63605800592102,27.818221352467926,28.44316270127373,1.9190414385127392,-13.24598441099435,-89.36978368250725,-25.077826283305736,-86.99381718932769,-25.11475738872999,-87.7032634294045,-24.64187866927593,-88.58179089544772,-24.95279294125725,-87.72861584812374,0.2962751638979768,15.4387059055687,-1.6411678343835092,-2.375966493179561,-1.666520253102746,-0.7879927870595225
