contrast,variant,l1_init,topology,fusion,seed,delta_native_test_ba,delta_window_test_ba,delta_output_lif_test_ba,delta_l1_pre_valid_fixed250_ba,delta_l1_pre_valid_whole_ba,delta_l1_pre_valid_temporal_gap,delta_l1_comm_valid_fixed250_ba,delta_l1_comm_valid_whole_ba,delta_l1_comm_valid_temporal_gap,delta_rsnn_comm_valid_fixed250_ba,delta_rsnn_comm_valid_whole_ba,delta_rsnn_comm_valid_temporal_gap,delta_readout_comm_valid_fixed250_ba,delta_readout_comm_valid_whole_ba,delta_readout_comm_valid_temporal_gap,delta_readout_pre_valid_fixed250_ba,delta_readout_pre_valid_whole_ba,delta_readout_pre_valid_temporal_gap,delta_recurrent_to_external_abs_ratio
d1_minus_d0,d1_vs_d0,pretrained_trainable,ff,off,37,0.0433987785090727,0.07148607111842414,0.038382410073586726,0.01572341057635185,-0.03664587046939982,0.05236928104575167,0.0339125131404544,0.006731483385895243,0.02718102975455916,0.10126419740390336,0.093681583938937,0.007582613464966359,0.10126419740390336,0.093681583938937,0.007582613464966359,0.04149669774669773,0.05431949586361362,-0.01282279811691589,0.0
d1_minus_d0,d1_vs_d0,pretrained_trainable,ff,on,37,0.07762480574980563,0.11378590771973135,0.05223673385438099,0.010172282782576869,0.0016946901138079062,0.008477592668768963,0.07815642282554025,0.038660502079619685,0.039495920745920565,0.05509178321678332,0.07312505713241024,-0.018033273915626924,0.1341588966588967,0.09811405914347082,0.036044837515425865,0.075895979020979,0.07809143470908175,-0.0021954556881027543,0.0
d1_minus_d0,d1_vs_d0,pretrained_trainable,diagonal,off,37,0.09171922848393438,0.05964809292015166,0.031638071895424835,0.001778246263540506,0.0009779640294346192,0.0008002822341058868,0.048798076923076916,0.11191939188262706,-0.06312131495955015,0.08981086315645137,0.06209693084693085,0.027713932309520517,0.08981086315645137,0.06209693084693085,0.027713932309520517,0.060945569952922884,0.08416646670323141,-0.02322089675030853,0.0521435877705812
d1_minus_d0,d1_vs_d0,pretrained_trainable,diagonal,on,37,0.03760440947940952,0.008057812285753418,0.07242332830568127,0.029612299465240577,0.019093508615567634,0.010518790849672943,0.06059520544814645,0.06907122697563872,-0.008476021527492272,0.088685640340052,0.06048651103798153,0.02819912930207047,0.10974807463778058,0.08735431235431235,0.022393762283468233,0.06478672471319524,0.0985502650943828,-0.03376354038118756,-0.0031538365824095582
d1_minus_d0,d1_vs_d0,pretrained_trainable,dense,off,37,0.05099396110425519,0.08491961469902648,0.03885403811874394,0.014257250102838293,0.025914118561177424,-0.011656868458339131,0.07306563942593347,0.07908125371360686,-0.006015614287673388,0.0815746549202433,0.08297768408062517,-0.0014030291603818745,0.0815746549202433,0.08297768408062517,-0.0014030291603818745,0.1424796608620138,0.06384432560903153,0.07863533525298227,0.24548178650846553
d1_minus_d0,d1_vs_d0,pretrained_trainable,dense,on,37,0.039864281959870185,0.017101015814251108,0.11446864002011065,0.04401309474838888,-0.055655108780108764,0.09966820352849765,0.04499034462269769,0.03934737647972947,0.005642968142968219,0.09150926687691391,0.1290278349101877,-0.0375185680332738,0.07886757849993131,0.10518890831390831,-0.026321329813977,0.0770340566296448,0.06610019882078699,0.010933857808857805,0.14974350804822212
d1_minus_d0,d1_vs_d0,pretrained_frozen,ff,off,37,0.09801293477764061,0.07038127313862608,0.07028286256227434,0.0603312537136067,-0.0021897424470954663,0.06252099616070217,0.12799588075323365,0.07705733808674997,0.05093854266648368,0.06586667009461133,0.04983417317976141,0.016032496914849925,0.06586667009461133,0.04983417317976141,0.016032496914849925,0.08589815005256174,0.084053630193336,0.001844519859225735,0.0
d1_minus_d0,d1_vs_d0,pretrained_frozen,ff,on,37,0.01853575346222419,0.06497740413181585,0.033017533936651744,0.0603312537136067,-0.0021897424470954663,0.06252099616070217,0.12799588075323365,0.07705733808674997,0.05093854266648368,0.023252605237899404,0.05354335207276395,-0.030290746834864546,0.07034727935463225,0.07243061268796575,-0.0020833333333334925,0.09283131084601681,0.1022471605192194,-0.009415849673202581,0.0
d1_minus_d0,d1_vs_d0,pretrained_frozen,diagonal,off,37,0.10888523241464404,0.08295440262352016,-0.002776492298551203,0.0603312537136067,-0.0021897424470954663,0.06252099616070217,0.12799588075323365,0.07705733808674997,0.05093854266648368,0.056148875634169815,0.0829585447232507,-0.02680966908908089,0.056148875634169815,0.0829585447232507,-0.02680966908908089,0.07754467754467742,0.13880947483888656,-0.06126479729420914,0.02588075554042002
d1_minus_d0,d1_vs_d0,pretrained_frozen,diagonal,on,37,0.1144407879701998,0.07925193678870149,0.044828088578088565,0.0603312537136067,-0.0021897424470954663,0.06252099616070217,0.12799588075323365,0.07705733808674997,0.05093854266648368,0.03730617829882521,0.07369638123314587,-0.03639020293432066,0.030247897527309386,0.11851032953974139,-0.088262432012432,0.13839783582430643,0.14809334864481916,-0.00969551282051273,-0.01802806233308482
d1_minus_d0,d1_vs_d0,pretrained_frozen,dense,off,37,0.017013888888888884,0.011065833676127845,0.015581008044243366,0.0603312537136067,-0.0021897424470954663,0.06252099616070217,0.12799588075323365,0.07705733808674997,0.05093854266648368,0.032918552036199034,0.0825996103569634,-0.04968105832076436,0.032918552036199034,0.0825996103569634,-0.04968105832076436,0.03571489784725085,0.1163037330316743,-0.08058883518442345,0.3872421379328128
d1_minus_d0,d1_vs_d0,pretrained_frozen,dense,on,37,0.03974616070204301,0.037375308515014444,0.08376511152246438,0.0603312537136067,-0.0021897424470954663,0.06252099616070217,0.12799588075323365,0.07705733808674997,0.05093854266648368,-0.005476284336578485,0.059198460852872614,-0.0646747451894511,0.003524784039489859,0.047512312034370896,-0.04398752799488104,-0.009073912198912182,0.0034807920837331974,-0.01255470428264538,0.09780069196675356
