condition,architecture,objective,seed,epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
no_reg,short_mid_long,whole_count_ce,53,5,0.0,0.0,0.0,2.411339334694736,697.0378946642458,0.0075822732485061,0.0,0.0,2.411339334694736,0.0,0.0783730158730158,2.463822841644287,0.0223770444832112,3843.072349055912,0.0019307291471769,0.0,0.0,0.0,0.0,0.0,0.0,25.43278736830168,21.082947010427663,2044.598013373948
no_reg,short_mid_long,whole_count_ce,53,6,0.0,0.0,0.0,2.4038731883602176,794.7039456654744,0.0085868186504931,0.0,0.0,2.4038731883602176,0.0,0.0922619047619047,2.4564309120178223,,,,,,,,,,26.026681883610053,23.559837196862222,2334.525435167008
no_reg,short_mid_long,whole_count_ce,53,7,0.0,0.0,0.0,2.392483918063612,851.5682391168328,0.0090690577681626,0.0,0.0,2.392483918063612,0.0,0.0972222222222222,2.455740213394165,,,,,,,,,,26.382891702569907,24.881503064127678,2503.4403853555964
no_reg,short_mid_long,whole_count_ce,53,8,0.0,0.0,0.0,2.3774396010807584,937.6682057470956,0.0092862506562173,0.0,0.0,2.3774396010807584,0.0,0.0992063492063492,2.453734397888184,,,,,,,,,,26.63962673115033,26.13628375304545,2760.228620676904
no_reg,short_mid_long,whole_count_ce,53,9,0.0,0.0,0.0,2.359421673822321,1003.5359760750592,0.009396892353546,0.0,0.0,2.359421673822321,0.0,0.0853174603174603,2.4624037742614746,,,,,,,,,,27.049842187746872,26.391890706375836,2957.166276994137
no_reg,short_mid_long,whole_count_ce,53,10,0.0,0.0,0.0,2.337728992386652,1078.367696686579,0.0099459333095231,0.0,0.0,2.337728992386652,0.0,0.0922619047619047,2.461578845977783,0.0490562620569076,1044.7223857471658,0.0030640591531799,0.0,0.0,0.0,0.0,0.0,0.0,27.421503726873876,27.189440423568225,3180.4921181657432
no_reg,short_mid_long,whole_count_ce,53,11,0.0,0.0,0.0,2.327115759792098,1213.257335144148,0.0105165631274681,0.0,0.0,2.327115759792098,0.0,0.1061507936507936,2.4521400928497314,,,,,,,,,,27.601301935166376,28.46705095616142,3583.703646057444
no_reg,short_mid_long,whole_count_ce,53,12,0.0,0.0,0.0,2.308384341750416,1342.552987655141,0.0110651583309812,0.0,0.0,2.308384341750416,0.0,0.1111111111111111,2.4594202041625977,,,,,,,,,,27.66947862162237,29.86570471207164,3970.123769211892
no_reg,short_mid_long,whole_count_ce,53,13,0.0,0.0,0.0,2.290835415845073,1422.4363162751451,0.0111724710390099,0.0,0.0,2.290835415845073,0.0,0.1180555555555555,2.4611752033233643,,,,,,,,,,27.71511645489429,30.693358009325248,4208.900358269014
no_reg,short_mid_long,whole_count_ce,53,14,0.0,0.0,0.0,2.276064934705908,1432.6105207748544,0.0113078032062419,0.0,0.0,2.276064934705908,0.0,0.1180555555555555,2.4625847339630127,,,,,,,,,,27.844803992319022,30.89782611433282,4239.088987892138
no_reg,short_mid_long,whole_count_ce,53,15,0.0,0.0,0.0,2.2642287026173893,1387.5861394622857,0.0114072096292025,0.0,0.0,2.2642287026173893,0.0,0.125,2.4602086544036865,,,,,,,,,,28.18796359405255,31.61888474646616,4102.95168999099
no_reg,short_mid_long,whole_count_ce,53,16,0.0,0.0,0.0,2.2544844901500185,1376.258677392326,0.0116168989298188,0.0,0.0,2.2544844901500185,0.0,0.1180555555555555,2.461149215698242,,,,,,,,,,28.54547750108624,32.15040312289371,4068.08006930064
no_reg,short_mid_long,whole_count_ce,53,17,0.0,0.0,0.0,2.2404588302934028,1397.6173041601394,0.012135398340942,0.0,0.0,2.2404588302934028,0.0,0.1200396825396825,2.441890239715576,,,,,,,,,,29.173245106629786,33.70757064228419,4129.9709808822345
no_reg,short_mid_long,whole_count_ce,53,18,0.0,0.0,0.0,2.2366133011146583,1529.4301806136375,0.0131213508639324,0.0,0.0,2.2366133011146583,0.0,0.1200396825396825,2.441550970077514,,,,,,,,,,30.096081686101968,35.686709786446286,4522.507811239378
no_reg,short_mid_long,whole_count_ce,53,19,0.0,0.0,0.0,2.216484087059297,1572.086306862495,0.0134327867134071,0.0,0.0,2.216484087059297,0.0,0.1339285714285714,2.4321932792663574,,,,,,,,,,30.768170873802827,38.3691401686808,4647.121496308896
no_reg,short_mid_long,whole_count_ce,53,20,0.0,0.0,0.0,2.197915090340961,1508.0480336174496,0.0132270837266786,0.0,0.0,2.197915090340961,0.0,0.1269841269841269,2.4394233226776123,0.0439521220729319,3860.3867135463256,0.002489803161107,0.0,0.0,0.0,0.0,0.0,0.0,30.97325720269996,37.94504541209971,4455.2257725096815
no_reg,short_mid_long,whole_count_ce,53,21,0.0,0.0,0.0,2.1915391907224144,1520.2853310563682,0.0133847677439015,0.0,0.0,2.1915391907224144,0.0,0.1269841269841269,2.428569793701172,,,,,,,,,,31.24911245257432,38.31728999257703,4491.289423038134
no_reg,short_mid_long,whole_count_ce,53,22,0.0,0.0,0.0,2.1760477990989227,1619.5621083665017,0.0139516494325049,0.0,0.0,2.1760477990989227,0.0,0.1269841269841269,2.4284989833831787,,,,,,,,,,31.80814433795449,40.38002571920109,4786.498156128981
no_reg,short_mid_long,whole_count_ce,53,23,0.0,0.0,0.0,2.167135815612215,1687.1427010882535,0.0145393071003681,0.0,0.0,2.167135815612215,0.0,0.1269841269841269,2.425687313079834,,,,,,,,,,32.482412170830365,41.47148594880884,4987.474353258458
no_reg,short_mid_long,whole_count_ce,53,24,0.0,0.0,0.0,2.1545211878988297,1693.2330517662167,0.0147631341806274,0.0,0.0,2.1545211878988297,0.0,0.1339285714285714,2.418742179870605,,,,,,,,,,32.93988846337324,41.714654709098674,5005.044747909047
no_reg,short_mid_long,whole_count_ce,53,25,0.0,0.0,0.0,2.1448562149336743,1659.798709626452,0.0147882424160299,0.0,0.0,2.1448562149336743,0.0,0.1339285714285714,2.4159207344055176,,,,,,,,,,33.25157157648451,42.14107681510781,4904.003536467298
no_reg,short_mid_long,whole_count_ce,53,26,0.0,0.0,0.0,2.133291544479265,1666.3753622189652,0.0149069195517087,0.0,0.0,2.133291544479265,0.0,0.1408730158730158,2.405285120010376,,,,,,,,,,33.54433640760727,43.54282987138285,4922.0387700355
no_reg,short_mid_long,whole_count_ce,53,27,0.0,0.0,0.0,2.122290549302881,1735.4224229507315,0.015399703377675,0.0,0.0,2.122290549302881,0.0,0.1527777777777777,2.4049510955810547,,,,,,,,,,33.9424573139972,44.88516092874918,5127.439685079604
no_reg,short_mid_long,whole_count_ce,53,28,0.0,0.0,0.0,2.121609423123621,1799.3531964773156,0.015877878383161,0.0,0.0,2.121609423123621,0.0,0.1458333333333333,2.397778272628784,,,,,,,,,,34.21404693787356,46.00002821300198,5317.845501845552
no_reg,short_mid_long,whole_count_ce,53,29,0.0,0.0,0.0,2.110591502690274,1833.0881629195355,0.0162039071693375,0.0,0.0,2.110591502690274,0.0,0.1458333333333333,2.410432815551758,,,,,,,,,,34.29163777520447,47.3018958638334,5417.670955585736
no_reg,short_mid_long,whole_count_ce,53,30,0.0,0.0,0.0,2.104357824473291,1845.340823674161,0.0159397775230355,0.0,0.0,2.104357824473291,0.0,0.1527777777777777,2.407878875732422,0.0431187615799958,8947.10407059178,0.0036469064103102,0.0,0.0,0.0,0.0,0.0,0.0,34.34979418756219,46.41395684404751,5455.258711744299
no_reg,short_mid_long,whole_count_ce,71,1,0.0,0.0,0.0,2.533784371029695,581.5829570330359,0.0070988123057483,0.0,0.0,2.533784371029695,0.0,0.0972222222222222,2.4840359687805176,0.1092429876033809,2497.4537095309693,0.0024632503987784,0.0,0.0,0.0,0.0,0.0,0.0,23.428019564656505,29.15767617808357,1692.1631445827254
no_reg,short_mid_long,whole_count_ce,71,2,0.0,0.0,0.0,2.475242461271828,485.083524615342,0.0058941858501627,0.0,0.0,2.475242461271828,0.0,0.0833333333333333,2.484912633895874,0.0627612114845168,1403.8619970766135,0.0015169345981202,0.0,0.0,0.0,0.0,0.0,0.0,22.72939323517213,25.85917003060372,1406.661993187594
no_reg,short_mid_long,whole_count_ce,71,3,0.0,0.0,0.0,2.4554640602532025,537.1636708796332,0.0058764942133039,0.0,0.0,2.4554640602532025,0.0,0.0902777777777777,2.4778120517730717,,,,,,,,,,22.68484211132161,26.709428193031613,1562.0967826908918
no_reg,short_mid_long,whole_count_ce,71,4,0.0,0.0,0.0,2.4415639300354584,586.1717737595103,0.0058842759083302,0.0,0.0,2.4415639300354584,0.0,0.0972222222222222,2.473996162414551,,,,,,,,,,22.7323173450726,27.717328642813968,1708.0656703614122
no_reg,short_mid_long,whole_count_ce,71,5,0.0,0.0,0.0,2.4256883402084117,659.0738487571939,0.0060414740128086,0.0,0.0,2.4256883402084117,0.0,0.0972222222222222,2.4703235626220703,0.0263693272444211,1404.946207753054,0.0013415893525975,0.0,0.0,0.0,0.0,0.0,0.0,22.876492758010627,28.40272968114961,1925.9423029730528
no_reg,short_mid_long,whole_count_ce,71,6,0.0,0.0,0.0,2.414424235972603,696.4085804189134,0.0062124818730169,0.0,0.0,2.414424235972603,0.0,0.0972222222222222,2.4701452255249023,,,,,,,,,,23.059684448110872,29.33386420218752,2036.8322005936693
no_reg,short_mid_long,whole_count_ce,71,7,0.0,0.0,0.0,2.4012410304222174,761.695291161332,0.0067252631999693,0.0,0.0,2.4012410304222174,0.0,0.1041666666666666,2.4584615230560303,,,,,,,,,,23.18835896674204,31.862847595740103,2230.0346655000303
no_reg,short_mid_long,whole_count_ce,71,8,0.0,0.0,0.0,2.388777976602367,833.9647619145668,0.0072537003856043,0.0,0.0,2.388777976602367,0.0,0.1041666666666666,2.459012269973755,,,,,,,,,,23.330728688461644,34.59900259520224,2443.964584166745
no_reg,short_mid_long,whole_count_ce,71,9,0.0,0.0,0.0,2.3732583042676603,904.2277669200798,0.0076142743273146,0.0,0.0,2.3732583042676603,0.0,0.0972222222222222,2.4702062606811523,,,,,,,,,,23.44992145203477,37.10692824923438,2652.1264400515006
no_reg,short_mid_long,whole_count_ce,71,10,0.0,0.0,0.0,2.358373093728149,990.7773307760898,0.0081418656933212,0.0,0.0,2.358373093728149,0.0,0.1041666666666666,2.448991060256958,0.0378912744876355,4856.495467975725,0.0024634140179038,0.0,0.0,0.0,0.0,0.0,0.0,23.702436992100303,40.45600166255144,2908.1736139241675
no_reg,short_mid_long,whole_count_ce,71,11,0.0,0.0,0.0,2.3441689732563065,1114.0635023002164,0.0089093521117151,0.0,0.0,2.3441689732563065,0.0,0.1041666666666666,2.4432263374328613,,,,,,,,,,24.06991094237966,44.02462312892054,3274.0960178605046
no_reg,short_mid_long,whole_count_ce,71,12,0.0,0.0,0.0,2.3272811090269103,1172.4406294962214,0.0091222770313336,0.0,0.0,2.3272811090269103,0.0,0.1041666666666666,2.455225706100464,,,,,,,,,,24.212260320141475,45.11991982123528,3447.989749455411
no_reg,short_mid_long,whole_count_ce,71,13,0.0,0.0,0.0,2.3145458152495237,1147.7801587733468,0.0091919582321111,0.0,0.0,2.3145458152495237,0.0,0.1041666666666666,2.451295852661133,,,,,,,,,,24.253261034336845,45.36494085341435,3373.7223196637
no_reg,short_mid_long,whole_count_ce,71,14,0.0,0.0,0.0,2.3041045612394297,1116.3564535065484,0.0090895204751939,0.0,0.0,2.3041045612394297,0.0,0.1180555555555555,2.4388129711151123,,,,,,,,,,24.34800791781453,45.7276911251311,3278.9936758753765
no_reg,short_mid_long,whole_count_ce,71,15,0.0,0.0,0.0,2.29735260576061,1161.611061923475,0.009530934441046,0.0,0.0,2.29735260576061,0.0,0.1061507936507936,2.434758186340332,,,,,,,,,,24.37045328465263,48.264860432242365,3412.197865681476
no_reg,short_mid_long,whole_count_ce,71,16,0.0,0.0,0.0,2.2809014065950954,1214.425994715469,0.0098096961572304,0.0,0.0,2.2809014065950954,0.0,0.1180555555555555,2.4461233615875244,,,,,,,,,,24.362210918827024,50.33093400255949,3568.584810503173
no_reg,short_mid_long,whole_count_ce,71,17,0.0,0.0,0.0,2.2671220700630017,1306.609159433493,0.0104419580226356,0.0,0.0,2.2671220700630017,0.0,0.1041666666666666,2.4477899074554443,,,,,,,,,,24.628061701631797,53.51306005271084,3841.6863301419967
no_reg,short_mid_long,whole_count_ce,71,18,0.0,0.0,0.0,2.255835666919124,1416.23143428205,0.0113432771893356,0.0,0.0,2.255835666919124,0.0,0.1041666666666666,2.4402518272399902,,,,,,,,,,25.17532202216721,58.96523512743426,4164.553764303867
no_reg,short_mid_long,whole_count_ce,71,19,0.0,0.0,0.0,2.24385082003582,1504.1733027604278,0.0121181238324039,0.0,0.0,2.24385082003582,0.0,0.113095238095238,2.4246273040771484,,,,,,,,,,25.71215595435768,62.74779177614826,4424.059832522053
no_reg,short_mid_long,whole_count_ce,71,20,0.0,0.0,0.0,2.230997909161802,1547.5144253072558,0.0125869880406355,0.0,0.0,2.230997909161802,0.0,0.1081349206349206,2.4202992916107178,0.0287508803671726,2473.497765374471,0.0031725106121719,0.0,0.0,0.0,0.0,0.0,0.0,26.14022221786841,64.69047488608172,4551.712561182229
no_reg,short_mid_long,whole_count_ce,71,21,0.0,0.0,0.0,2.217724379491888,1547.4534314889302,0.013383724612926,0.0,0.0,2.217724379491888,0.0,0.1011904761904761,2.4195003509521484,,,,,,,,,,26.44275643287961,67.33060511459377,4548.586895678417
no_reg,short_mid_long,whole_count_ce,71,22,0.0,0.0,0.0,2.20464871180037,1559.6235338956271,0.0140137180650731,0.0,0.0,2.20464871180037,0.0,0.0942460317460317,2.4248030185699463,,,,,,,,,,26.76099280851433,69.24041985726808,4582.869096923408
no_reg,short_mid_long,whole_count_ce,71,23,0.0,0.0,0.0,2.1844357393694827,1635.154007982264,0.0138890502025435,0.0,0.0,2.1844357393694827,0.0,0.1200396825396825,2.428603172302246,,,,,,,,,,27.04016691066722,70.11851647224361,4808.303365526839
no_reg,short_mid_long,whole_count_ce,71,24,0.0,0.0,0.0,2.178109201835068,1707.192701329873,0.0137302552793886,0.0,0.0,2.178109201835068,0.0,0.0942460317460317,2.426453828811645,,,,,,,,,,27.249280637389823,68.72607215710639,5025.602779421257
no_reg,short_mid_long,whole_count_ce,71,25,0.0,0.0,0.0,2.154343598065401,1805.5097723483216,0.0139914084892726,0.0,0.0,2.154343598065401,0.0,0.1011904761904761,2.4206409454345703,,,,,,,,,,27.606715574937517,70.37790324068315,5318.544723537005
no_reg,short_mid_long,whole_count_ce,71,26,0.0,0.0,0.0,2.152649917618953,1938.779517063791,0.0151728506740214,0.0,0.0,2.152649917618953,0.0,0.1011904761904761,2.4197731018066406,,,,,,,,,,28.027844381414468,74.249259909336,5714.061664627259
no_reg,short_mid_long,whole_count_ce,71,27,0.0,0.0,0.0,2.146230898707746,2062.046269690929,0.0157842073115085,0.0,0.0,2.146230898707746,0.0,0.1104497354497354,2.422035455703736,,,,,,,,,,28.44239184368088,76.87601442714566,6080.820236862629
no_reg,short_mid_long,whole_count_ce,71,28,0.0,0.0,0.0,2.132535263921636,2060.6567517278936,0.0154148682874984,0.0,0.0,2.132535263921636,0.0,0.113095238095238,2.4267778396606445,,,,,,,,,,28.68766759061567,74.1793949829732,6079.103004652538
no_reg,short_mid_long,whole_count_ce,71,29,0.0,0.0,0.0,2.1175383462758157,2017.9330566196147,0.0151227927733078,0.0,0.0,2.1175383462758157,0.0,0.1223544973544973,2.438310146331787,,,,,,,,,,28.921595699815864,70.91431502508009,5953.963207041335
no_reg,short_mid_long,whole_count_ce,71,30,0.0,0.0,0.0,2.1124562585210227,2085.3177455567247,0.0160458291321351,0.0,0.0,2.1124562585210227,0.0,0.113095238095238,2.4386096000671387,0.029806860836167,7567.503366575069,0.0031174003544047,0.0,0.0,0.0,0.0,0.0,0.0,29.33593949926905,72.95769444267023,6153.659888997956
no_reg,short_mid_long,timestep_ce,11,1,0.0,0.0,0.0,2.5617874341659417,1188.003807711314,0.0077496397664863,0.0,0.0,2.5617874341659417,0.0,0.0902777777777777,2.4803199768066406,0.2086672408745822,4736.013038411106,0.0025294082463942,0.0,0.0,0.0,0.0,0.0,0.0,22.52194733545825,32.65329473236137,3508.836239629276
no_reg,short_mid_long,timestep_ce,11,2,0.0,0.0,0.0,2.492313156850161,1156.8652546500175,0.0071224354306899,0.0,0.0,2.492313156850161,0.0,0.0833333333333333,2.4850287437438965,0.0449591539597847,7205.786930590059,0.0020558323977431,0.0,0.0,0.0,0.0,0.0,0.0,22.008007955633214,29.933356874370737,3418.6543973046205
no_reg,short_mid_long,timestep_ce,11,3,0.0,0.0,0.0,2.48606980811298,1400.4362843393665,0.0071964173909539,0.0,0.0,2.48606980811298,0.0,0.0833333333333333,2.484906911849976,,,,,,,,,,21.74696269339005,29.596178918204902,4149.965511039694
no_reg,short_mid_long,timestep_ce,11,4,0.0,0.0,0.0,2.4851553838142224,1534.3288668765465,0.0071337026088673,0.0,0.0,2.4851553838142224,0.0,0.0833333333333333,2.484906911849976,,,,,,,,,,21.63210685979479,29.72044853827629,4551.634079005755
no_reg,short_mid_long,timestep_ce,11,5,0.0,0.0,0.0,2.4848254666681338,1674.1480525898237,0.0070800145818706,0.0,0.0,2.4848254666681338,0.0,0.0833333333333333,2.484906911849976,0.0007800714110438,2630.306382908415,0.0015864312908435,0.0,0.0,0.0,0.0,0.0,0.0,21.5837576926883,30.217917004058364,4970.642374744514
no_reg,short_mid_long,timestep_ce,11,6,0.0,0.0,0.0,2.484663583325437,1745.1773587093912,0.0070852167670344,0.0,0.0,2.484663583325437,0.0,0.0833333333333333,2.484906911849976,,,,,,,,,,21.559183619724084,30.657196312475943,5183.315794847918
no_reg,short_mid_long,timestep_ce,11,7,0.0,0.0,0.0,2.484546082770763,1819.577657466501,0.0071081523174378,0.0,0.0,2.484546082770763,0.0,0.0833333333333333,2.484906911849976,,,,,,,,,,21.550243738801463,31.04578714649772,5406.136756778789
no_reg,short_mid_long,timestep_ce,11,8,0.0,0.0,0.0,2.484318148453757,1854.527763957616,0.007135241382183,0.0,0.0,2.484318148453757,0.0,0.0833333333333333,2.484906911849976,,,,,,,,,,21.54124559674944,31.43035519677062,5510.61169118438
no_reg,short_mid_long,timestep_ce,11,9,0.0,0.0,0.0,2.4838836693722697,1879.0269085199616,0.0071677171621991,0.0,0.0,2.4838836693722697,0.0,0.0833333333333333,2.484906911849976,,,,,,,,,,21.52443161273372,31.53853194849011,5584.017681916282
no_reg,short_mid_long,timestep_ce,11,10,0.0,0.0,0.0,2.48376995930368,1879.999566188162,0.0071578487760279,0.0,0.0,2.48376995930368,0.0,0.0833333333333333,2.484906911849976,0.000895265258229,8294.380508249245,0.0017603346662497,0.0,0.0,0.0,0.0,0.0,0.0,21.51208786299635,31.28715620845197,5587.199550083706
no_reg,short_mid_long,timestep_ce,11,11,0.0,0.0,0.0,2.4828509209283247,1881.966169084821,0.0071405084008629,0.0,0.0,2.4828509209283247,0.0,0.0833333333333333,2.484906911849976,,,,,,,,,,21.49023237244808,31.326622455747938,5593.08159927657
no_reg,short_mid_long,timestep_ce,11,12,0.0,0.0,0.0,2.480370120214308,1878.9582142132283,0.0071833388464727,0.0,0.0,2.480370120214308,0.0,0.0833333333333333,2.484906911849976,,,,,,,,,,21.447495238916392,31.212885680994766,5584.214339710964
no_reg,short_mid_long,timestep_ce,11,13,0.0,0.0,0.0,2.4769674168191145,1927.0152060530068,0.0072038574160273,0.0,0.0,2.4769674168191145,0.0,0.0833333333333333,2.485029935836792,,,,,,,,,,21.426391473530494,30.741703210722356,5728.877606968051
no_reg,short_mid_long,timestep_ce,11,14,0.0,0.0,0.0,2.4706970422485406,1904.395437847932,0.0071293223920164,0.0,0.0,2.4706970422485406,0.0,0.0833333333333333,2.4847195148468018,,,,,,,,,,21.465637052736263,31.58409230926566,5660.136515369514
no_reg,short_mid_long,timestep_ce,11,15,0.0,0.0,0.0,2.46650828059487,1976.528281233192,0.0071717601529163,0.0,0.0,2.46650828059487,0.0,0.0833333333333333,2.484023332595825,,,,,,,,,,21.56368878047766,32.9781280392829,5875.042816634843
no_reg,short_mid_long,timestep_ce,11,16,0.0,0.0,0.0,2.46325224319957,2039.3815920069787,0.0071852963534784,0.0,0.0,2.46325224319957,0.0,0.0833333333333333,2.4833579063415527,,,,,,,,,,21.68781381630036,33.39815098406321,6063.058681153184
no_reg,short_mid_long,timestep_ce,11,17,0.0,0.0,0.0,2.4573713596429347,2064.503036000027,0.0073077395460576,0.0,0.0,2.4573713596429347,0.0,0.0833333333333333,2.477715492248535,,,,,,,,,,21.711298064397656,33.99947166771158,6137.798302655376
no_reg,short_mid_long,timestep_ce,11,18,0.0,0.0,0.0,2.4573357097047945,2075.322895096009,0.007308863271701,0.0,0.0,2.4573357097047945,0.0,0.0833333333333333,2.477619171142578,,,,,,,,,,21.803273186215847,33.77002699650093,6170.395711192986
no_reg,short_mid_long,timestep_ce,11,19,0.0,0.0,0.0,2.453585100256022,2088.111571215106,0.0072209410170628,0.0,0.0,2.453585100256022,0.0,0.0833333333333333,2.478440284729004,,,,,,,,,,21.76777315385986,33.12592793003417,6209.44093561747
no_reg,short_mid_long,timestep_ce,11,20,0.0,0.0,0.0,2.4510536653449737,2101.0309606870564,0.0071402838727757,0.0,0.0,2.4510536653449737,0.0,0.0833333333333333,2.4779207706451416,0.0208125227999636,9439.91658795246,0.0017931346736978,0.0,0.0,0.0,0.0,0.0,0.0,21.707577949957265,33.03215306884451,6248.353098779045
no_reg,short_mid_long,timestep_ce,11,21,0.0,0.0,0.0,2.4457579598779726,2087.4065996127365,0.0069850425535681,0.0,0.0,2.4457579598779726,0.0,0.0833333333333333,2.4781858921051025,,,,,,,,,,21.72970097815929,32.59378093122,6207.896359993546
no_reg,short_mid_long,timestep_ce,11,22,0.0,0.0,0.0,2.4415579835231864,2127.232860571751,0.0071130997233618,0.0,0.0,2.4415579835231864,0.0,0.0833333333333333,2.4780890941619877,,,,,,,,,,21.76539287468653,32.65440705475011,6327.27869765894
no_reg,short_mid_long,timestep_ce,11,23,0.0,0.0,0.0,2.438335906207664,2177.652988348483,0.0071853149823344,0.0,0.0,2.438335906207664,0.0,0.0833333333333333,2.477006196975708,,,,,,,,,,21.71705829994609,33.90085448168231,6477.340932928141
no_reg,short_mid_long,timestep_ce,11,24,0.0,0.0,0.0,2.43431872262807,2218.103050034961,0.0072959289243268,0.0,0.0,2.43431872262807,0.0,0.0833333333333333,2.476712465286255,,,,,,,,,,21.75704979691366,34.16573802206069,6598.386305265705
no_reg,short_mid_long,timestep_ce,11,25,0.0,0.0,0.0,2.4319560318518425,2269.152635006404,0.0073298294539603,0.0,0.0,2.4319560318518425,0.0,0.0833333333333333,2.4781899452209477,,,,,,,,,,21.82039892160544,35.03278383330511,6750.604710905564
