architecture,objective,profile,seed,epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
short_mid_long,whole_count_ce,a1,37,34,1.0,3.4114948430243897,2.219445022986801,0.0007129952128377,0.0,0.0071299520366073,0.0,2.2218774448368515,0.1041666666666666,2.4596407413482666,2.4596407413482666
short_mid_long,whole_count_ce,a1,37,35,1.0,3.4114948430243897,2.2184856549392675,0.0007174918162572,0.0,0.0071749179712184,0.0,2.2209333458373552,0.1041666666666666,2.466583490371704,2.466583490371704
short_mid_long,whole_count_ce,a1,37,36,1.0,3.4114948430243897,2.213711411119944,0.0007181885701735,0.0,0.007181885608964,0.0,2.2161614993353105,0.1041666666666666,2.4617509841918945,2.4617509841918945
short_mid_long,whole_count_ce,a1,37,37,1.0,3.4114948430243897,2.213599788547588,0.0006934540832564,0.0,0.0069345407438001,0.0,2.215965518032212,0.1041666666666666,2.4588634967803955,2.4588634967803955
short_mid_long,whole_count_ce,a1,37,38,1.0,3.4114948430243897,2.209435587290437,0.0006938026678486,0.0,0.0069380267346902,0.0,2.211802469473493,0.1041666666666666,2.45967435836792,2.45967435836792
short_mid_long,whole_count_ce,a1,37,39,1.0,3.4114948430243897,2.211765219545611,0.000715239728094,0.0,0.0071523972296455,0.0,2.214205237140754,0.1111111111111111,2.4609665870666504,2.4609665870666504
short_mid_long,whole_count_ce,a1,37,40,1.0,3.4114948430243897,2.2104053136198534,0.0007031340659563,0.0,0.0070313406072672,0.0,2.212804067976093,0.1111111111111111,2.454315662384033,2.454315662384033
short_mid_long,whole_count_ce,a1,37,41,1.0,3.4114948430243897,2.2108373284955443,0.0006783212527669,0.0,0.0067832125118403,0.0,2.2131513736744552,0.1111111111111111,2.446305751800537,2.446305751800537
short_mid_long,whole_count_ce,a1,37,42,1.0,3.4114948430243897,2.203260997486607,0.0006995773757006,0.0,0.0069957735744688,0.0,2.2056475896227994,0.1180555555555555,2.442102670669556,2.442102670669556
short_mid_long,whole_count_ce,a1,37,43,1.0,3.4114948430243897,2.2018587367670057,0.000703673336291,0.0,0.0070367332839642,0.0,2.204259295471769,0.1111111111111111,2.4521689414978027,2.4521689414978027
short_mid_long,whole_count_ce,a1,37,44,1.0,3.4114948430243897,2.2007082682263217,0.0006939918917873,0.0,0.0069399188912237,0.0,2.203075866485832,0.1041666666666666,2.450305700302124,2.450305700302124
short_mid_long,whole_count_ce,a1,37,45,1.0,3.4114948430243897,2.197820330650999,0.0006827351835751,0.0,0.0068273517726351,0.0,2.200149496327989,0.1111111111111111,2.454531192779541,2.454531192779541
short_mid_long,whole_count_ce,a1,37,46,1.0,3.4114948430243897,2.19740210958274,0.0006857375040684,0.0,0.006857375001211,0.0,2.1997415408004786,0.1111111111111111,2.4542019367218018,2.4542019367218018
short_mid_long,whole_count_ce,a1,37,47,1.0,3.4114948430243897,2.196716931929071,0.0006692210462712,0.0,0.0066922104183308,0.0,2.1990000434258308,0.1180555555555555,2.4485766887664795,2.4485766887664795
short_mid_long,whole_count_ce,a1,37,48,1.0,3.4114948430243897,2.196957294789116,0.0006473284965523,0.0,0.0064732848126409,0.0,2.1991656220513245,0.1111111111111111,2.454416275024414,2.454416275024414
short_mid_long,whole_count_ce,a1,37,49,1.0,3.4114948430243897,2.193147792668433,0.0006751266894012,0.0,0.0067512668555413,0.0,2.19545094650912,0.1111111111111111,2.4528167247772217,2.4528167247772217
short_mid_long,whole_count_ce,a1,37,50,1.0,3.4114948430243897,2.193263575870691,0.0006815672872336,0.0,0.0068156727046261,0.0,2.1955886859696827,0.1111111111111111,2.4473257064819336,2.4473257064819336
short_mid_long,whole_count_ce,a1_p2,11,1,0.1,3.791552580120417,2.508330065699329,0.0007759304124086,0.000265753969075,0.0077327286212251,0.0,2.50862427873989,0.0902777777777777,2.4811387062072754,2.4811387062072754
short_mid_long,whole_count_ce,a1_p2,11,2,0.2,3.791552580120417,2.482470498027572,0.0006963461637496,0.0002634352626196,0.0069371179449925,0.0,2.4829985135188406,0.0902777777777777,2.4842989444732666,2.4842989444732666
short_mid_long,whole_count_ce,a1_p2,11,3,0.3,3.791552580120417,2.4799941780234778,0.0006618702509873,0.0002602250213059,0.0065926800156573,0.0,2.4807470398802764,0.0833333333333333,2.485212564468384,2.485212564468384
short_mid_long,whole_count_ce,a1_p2,11,4,0.4,3.791552580120417,2.477421497108604,0.0006203394586167,0.0002522696507994,0.0061781676341867,0.0,2.4783622836902506,0.0833333333333333,2.485241651535034,2.485241651535034
short_mid_long,whole_count_ce,a1_p2,11,5,0.5,3.791552580120417,2.472243099327547,0.0005914170015282,0.0002348243869823,0.0058906874867883,0.0,2.473364288343209,0.0833333333333333,2.485917806625366,2.485917806625366
short_mid_long,whole_count_ce,a1_p2,11,6,0.6,3.791552580120417,2.465742340186377,0.0005546369092545,0.0002140795117526,0.0055249610077429,0.0,2.467004126402679,0.0833333333333333,2.4866693019866943,2.4866693019866943
short_mid_long,whole_count_ce,a1_p2,11,7,0.7,3.791552580120417,2.459731661309063,0.0005289331068911,0.0002006520895369,0.0052692658089986,0.0,2.4611355068351237,0.0833333333333333,2.485792875289917,2.485792875289917
short_mid_long,whole_count_ce,a1_p2,11,8,0.8,3.791552580120417,2.454488966017705,0.0004877418203707,0.0001856981843378,0.0048588481691638,0.0,2.4559684271656503,0.0833333333333333,2.485471725463867,2.485471725463867
short_mid_long,whole_count_ce,a1_p2,11,9,0.9,3.791552580120417,2.451315027095775,0.0004528322908907,0.0001731490681623,0.0045110078475625,0.0,2.4528602458113444,0.0833333333333333,2.4854190349578857,2.4854190349578857
short_mid_long,whole_count_ce,a1_p2,11,10,1.0,3.791552580120417,2.447900848421501,0.0004358218620946,0.0001646652240784,0.004341752059187,0.0,2.4495532746569424,0.0833333333333333,2.4856157302856445,2.4856157302856445
short_mid_long,whole_count_ce,a1_p2,11,11,1.0,3.791552580120417,2.443063326013273,0.00041703588845,0.0001603128560742,0.0041543274417378,0.0,2.4446445808148014,0.0833333333333333,2.48561692237854,2.48561692237854
short_mid_long,whole_count_ce,a1_p2,11,12,1.0,3.791552580120417,2.436802445508526,0.0004024790373172,0.000160368202806,0.004008753471062,0.0,2.438328397869038,0.0833333333333333,2.485950469970703,2.485950469970703
short_mid_long,whole_count_ce,a1_p2,11,13,1.0,3.791552580120417,2.4318063558686824,0.000391607355976,0.0001659005661551,0.003899483455797,0.0,2.4332911910780943,0.0833333333333333,2.485750198364258,2.485750198364258
short_mid_long,whole_count_ce,a1_p2,11,14,1.0,3.791552580120417,2.423761704702591,0.0003780709406166,0.0001685647781076,0.0037638528938541,0.0,2.425195126443229,0.0833333333333333,2.485891580581665,2.485891580581665
short_mid_long,whole_count_ce,a1_p2,11,15,1.0,3.791552580120417,2.417461860610778,0.0003688609238157,0.0001782319397437,0.0036707859247499,0.0,2.418860376394144,0.0833333333333333,2.485443353652954,2.485443353652954
short_mid_long,whole_count_ce,a1_p2,11,16,1.0,3.791552580120417,2.4068101236208785,0.0003658957375811,0.0001851758913544,0.003640439785318,0.0,2.408197451376464,0.0833333333333333,2.4858956336975098,2.4858956336975098
short_mid_long,whole_count_ce,a1_p2,11,17,1.0,3.791552580120417,2.3982717999082426,0.0003681328720108,0.0001963639050341,0.0036616922667163,0.0,2.39966756915882,0.0833333333333333,2.485824584960937,2.485824584960937
short_mid_long,whole_count_ce,a1_p2,11,18,1.0,3.791552580120417,2.393749503383538,0.0003697754274821,0.0002014268505603,0.0036776115494281,0.0,2.3951514530510174,0.0833333333333333,2.4850337505340576,2.4850337505340576
short_mid_long,whole_count_ce,a1_p2,11,19,1.0,3.791552580120417,2.3899365033627378,0.0003564230487168,0.0002042175671458,0.003543808737292,0.0,2.3912879210125766,0.0833333333333333,2.4851672649383545,2.4851672649383545
short_mid_long,whole_count_ce,a1_p2,11,20,1.0,3.791552580120417,2.38570453049599,0.0003543490089721,0.0002075924514832,0.0035227307927171,0.0,2.387048078280923,0.0833333333333333,2.4850001335144043,2.4850001335144043
short_mid_long,whole_count_ce,a1_p2,11,21,1.0,3.791552580120417,2.3808837355516865,0.000348249324393,0.0002103350844583,0.0034614596411701,0.0,2.382204168634858,0.0833333333333333,2.4850897789001465,2.4850897789001465
short_mid_long,whole_count_ce,a1_p2,11,22,1.0,3.791552580120417,2.3765266487397345,0.0003497088519858,0.0002193394963472,0.0034751545180199,0.0,2.377852592533919,0.0833333333333333,2.485922336578369,2.485922336578369
short_mid_long,whole_count_ce,a1_p2,11,23,1.0,3.791552580120417,2.373865859643933,0.0003550627825179,0.0002283312139067,0.0035277947149497,0.0,2.37521211867078,0.0833333333333333,2.486067771911621,2.486067771911621
short_mid_long,whole_count_ce,a1_p2,11,24,1.0,3.791552580120417,2.370408285095031,0.0003548580448851,0.0002367576975593,0.0035249045565115,0.0,2.37175375951547,0.0833333333333333,2.48608660697937,2.48608660697937
short_mid_long,whole_count_ce,a1_p2,11,25,1.0,3.791552580120417,2.366977491395198,0.0003490355070918,0.0002439504382555,0.0034659600194716,0.0,2.368300839668707,0.0833333333333333,2.485975503921509,2.485975503921509
short_mid_long,whole_count_ce,a1_p2,11,26,1.0,3.791552580120417,2.3681227865399674,0.0003426937093752,0.0002456865847327,0.003402368476127,0.0,2.369422124298017,0.0833333333333333,2.4849367141723637,2.4849367141723637
short_mid_long,whole_count_ce,a1_p2,11,27,1.0,3.791552580120417,2.36494280877499,0.0003385747544545,0.0002512027000669,0.0033606271958379,0.0,2.366226518420877,0.0833333333333333,2.485569477081299,2.485569477081299
short_mid_long,whole_count_ce,a1_p2,11,28,1.0,3.791552580120417,2.366204593349857,0.0003307436140239,0.000253333516075,0.0032821027309555,0.0,2.3674586209085438,0.0833333333333333,2.485833168029785,2.485833168029785
short_mid_long,whole_count_ce,a1_p2,11,29,1.0,3.791552580120417,2.3621746792030005,0.0003306639549364,0.0002565685599886,0.0032809826961386,0.0,2.3634284096617706,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,30,1.0,3.791552580120417,2.3645190277526384,0.0003183167951747,0.000256007778542,0.0031575671551034,0.0,2.365725955536361,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,31,1.0,3.791552580120417,2.362891560782664,0.0003112757479008,0.0002577680154269,0.0030869806041899,0.0,2.364071755729321,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,32,1.0,3.791552580120417,2.3629116696047494,0.000306443808143,0.0002612361250939,0.0030383144300142,0.0,2.364073578544,0.0833333333333333,2.4850337505340576,2.4850337505340576
short_mid_long,whole_count_ce,a1_p2,11,33,1.0,3.791552580120417,2.3600945792797305,0.0003212418954413,0.0002714250061024,0.0031852764093514,0.0,2.3613125966050745,0.0833333333333333,2.485492706298828,2.485492706298828
short_mid_long,whole_count_ce,a1_p2,11,34,1.0,3.791552580120417,2.3601334447909963,0.0003266784539021,0.0002783572656876,0.003238948849118,0.0,2.361372071986765,0.0833333333333333,2.485339403152466,2.485339403152466
short_mid_long,whole_count_ce,a1_p2,11,35,1.0,3.791552580120417,2.3598378201154757,0.0003130851157082,0.0002802561312802,0.0031028255862752,0.0,2.361024932894157,0.0833333333333333,2.48535704612732,2.48535704612732
short_mid_long,whole_count_ce,a1_p2,11,36,1.0,3.791552580120417,2.3622724209718164,0.0002954679835534,0.0002781790863771,0.0029268619622842,0.0,2.3633926829864973,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,37,1.0,3.791552580120417,2.3606791775320977,0.0002951355124146,0.0002815698372362,0.0029231980126415,0.0,2.3617981871311104,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,38,1.0,3.791552580120417,2.361574973994401,0.0002962896286685,0.0002850076550755,0.00293439550613,0.0,2.3626983986458967,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,39,1.0,3.791552580120417,2.36210778329951,0.0002876551841213,0.0002879804871019,0.002847753795186,0.0,2.3631984256015586,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,40,1.0,3.791552580120417,2.359947875526809,0.0002915886993277,0.0002933495884188,0.0028865519572825,0.0,2.361053438892463,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,41,1.0,3.791552580120417,2.358357825090471,0.0002884161562908,0.0002918237085007,0.0028549791461982,0.0,2.3594513152839807,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,42,1.0,3.791552580120417,2.357466488409781,0.000289374835915,0.0002952637298656,0.0028642220154128,0.0,2.3585636837347037,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,43,1.0,3.791552580120417,2.35177871077073,0.0002901857432696,0.0003018371486638,0.0028716736695955,0.0,2.352878994867847,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,44,1.0,3.791552580120417,2.3511121498738223,0.0002844114544927,0.0003067713338347,0.0028134372897635,0.0,2.3521905006927386,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,45,1.0,3.791552580120417,2.3499294184981854,0.0002871827780839,0.0003097879595368,0.0028408489125121,0.0,2.351018296666892,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,46,1.0,3.791552580120417,2.345978267016386,0.0002810835678822,0.0003075995376808,0.0027800756991518,0.0,2.3470440009374838,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,47,1.0,3.791552580120417,2.34610991510795,0.0002938166053135,0.0003153770704086,0.0029066283073077,0.0,2.3472239474626497,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,48,1.0,3.791552580120417,2.3428692374500266,0.0002981261938803,0.0003237877165932,0.0029488831146166,0.0,2.343999623431601,0.0833333333333333,2.484906911849976,2.484906911849976
short_mid_long,whole_count_ce,a1_p2,11,49,1.0,3.791552580120417,2.344103042927544,0.0002939900224659,0.0003264701581382,0.0029072531301803,0.0,2.345217781920441,0.0833333333333333,2.4849677085876465,2.4849677085876465
short_mid_long,whole_count_ce,a1_p2,11,50,1.0,3.791552580120417,2.3432857949229,0.0002937095146385,0.0003271144625939,0.0029043836980776,0.0,2.34439942471542,0.0833333333333333,2.4849367141723637,2.4849367141723637
short_mid_long,whole_count_ce,a1_p2,23,1,0.1,4.1099092605274405,2.5312341925609543,0.0010070231149659,0.000313642457618,0.0100388666951512,0.0,2.5316480744931456,0.0972222222222222,2.471530675888061,2.471530675888061
short_mid_long,whole_count_ce,a1_p2,23,2,0.2,4.1099092605274405,2.4591315022434097,0.0008590041333969,0.0002946756435409,0.0085605736934097,0.0,2.4598375917917275,0.1041666666666666,2.462599277496338,2.462599277496338
short_mid_long,whole_count_ce,a1_p2,23,3,0.3,4.1099092605274405,2.440483522907592,0.0007959213014651,0.0002965714837753,0.0079295556429651,0.0,2.441464876759278,0.1111111111111111,2.456540822982788,2.456540822982788
short_mid_long,whole_count_ce,a1_p2,23,4,0.4,4.1099092605274405,2.41847163469574,0.0007747044715078,0.0003000818729551,0.0077170366437371,0.0,2.419745200267142,0.1180555555555555,2.456298351287842,2.456298351287842
short_mid_long,whole_count_ce,a1_p2,23,5,0.5,4.1099092605274405,2.4017251695084694,0.0008132458588736,0.0003117254823297,0.008101285948208,0.0,2.4033963109868326,0.0902777777777777,2.4628653526306152,2.4628653526306152
short_mid_long,whole_count_ce,a1_p2,23,6,0.6,4.1099092605274405,2.385249920022672,0.0008016839146969,0.0003071951127062,0.0079861195059092,0.0,2.3872268487171957,0.0902777777777777,2.46972393989563,2.46972393989563
short_mid_long,whole_count_ce,a1_p2,23,7,0.7,4.1099092605274405,2.369624581886856,0.0008153576317095,0.0003110829463449,0.0081224679360214,0.0,2.3719703494579165,0.1180555555555555,2.4623777866363525,2.4623777866363525
short_mid_long,whole_count_ce,a1_p2,23,8,0.8,4.1099092605274405,2.354982514389616,0.000815522536768,0.0003247063483699,0.0081227545741874,0.0,2.357663878475327,0.1111111111111111,2.4609694480896,2.4609694480896
short_mid_long,whole_count_ce,a1_p2,23,9,0.9,4.1099092605274405,2.342965503567878,0.0008405462436765,0.0003431165106887,0.0083711504336709,0.0,2.3460745950984463,0.1180555555555555,2.454289674758911,2.454289674758911
short_mid_long,whole_count_ce,a1_p2,23,10,1.0,4.1099092605274405,2.331957765372403,0.0008329097222634,0.0003356910318449,0.0082955278621316,0.0,2.335381000669811,0.1111111111111111,2.4574456214904785,2.4574456214904785
short_mid_long,whole_count_ce,a1_p2,23,11,1.0,4.1099092605274405,2.322379018271441,0.0007842387930929,0.0003233502173945,0.00781005270388,0.0,2.3256021855004683,0.1111111111111111,2.455071210861206,2.455071210861206
short_mid_long,whole_count_ce,a1_p2,23,12,1.0,4.1099092605274405,2.319995929370033,0.0007444541637261,0.0003085992441884,0.0074136814418314,0.0,2.3230555570474385,0.0972222222222222,2.4616193771362305,2.4616193771362305
short_mid_long,whole_count_ce,a1_p2,23,13,1.0,4.1099092605274405,2.3131707445069147,0.0007173236040318,0.0002997752583406,0.0071432582301483,0.0,2.3161188792854084,0.1180555555555555,2.4511818885803223,2.4511818885803223
short_mid_long,whole_count_ce,a1_p2,23,14,1.0,4.1099092605274405,2.3068204993019825,0.0007237427634116,0.0003044744484645,0.0072069800155888,0.0,2.3097949737936205,0.1319444444444444,2.4345126152038574,2.4345126152038574
short_mid_long,whole_count_ce,a1_p2,23,15,1.0,4.1099092605274405,2.3007049769829964,0.0007620869483317,0.0003164776695271,0.0075892212988228,0.0,2.3038371212511177,0.1319444444444444,2.431846141815185,2.431846141815185
short_mid_long,whole_count_ce,a1_p2,23,16,1.0,4.1099092605274405,2.2958528363561057,0.000749727174489,0.0003100324116756,0.0074662684764321,0.0,2.298934111701848,0.1180555555555555,2.442864418029785,2.442864418029785
short_mid_long,whole_count_ce,a1_p2,23,17,1.0,4.1099092605274405,2.2949733110385178,0.0007285560696047,0.0003033500857428,0.0072552256491323,0.0,2.297967619411712,0.1180555555555555,2.4417564868927,2.4417564868927
short_mid_long,whole_count_ce,a1_p2,23,18,1.0,4.1099092605274405,2.291251052472349,0.0007117486928738,0.0002974555988474,0.007087741294802,0.0,2.294176281832172,0.1180555555555555,2.4435322284698486,2.4435322284698486
short_mid_long,whole_count_ce,a1_p2,23,19,1.0,4.1099092605274405,2.2834916837038968,0.0007021081357454,0.0002963392939544,0.0069914473807391,0.0,2.2863772871572263,0.1111111111111111,2.4470913410186768,2.4470913410186768
