profile,readout,seed,intervention,effective_mask_id,probe_type,feature_dim,probe_C,val_ba,test_ba,test_accuracy,test_macro_f1
s67,hidden_count_linear,23,reset2345,none,l3_whole_count,128,10.0,0.3682359307359308,0.3837135087135087,0.3972602739726027,0.3752693875584118
s67,hidden_count_linear,23,reset2345,none,l3_fixed250_ordered,2048,10.0,0.42989417989417983,0.4781919469419469,0.4931506849315068,0.488251560996059
s67,hidden_count_linear,23,reset2345,none,l3_relative10_ordered,1280,1.0,0.47361712361712366,0.4603348040848041,0.4726027397260274,0.4545202210643387
s67,hidden_count_linear,23,reset23456,s6,l3_whole_count,128,0.1,0.4514009139009139,0.4595682095682096,0.4794520547945205,0.4615347951101127
s67,hidden_count_linear,23,reset23456,s6,l3_fixed250_ordered,2048,10.0,0.5551707551707552,0.5118610556110555,0.5273972602739726,0.5251246296459151
s67,hidden_count_linear,23,reset23456,s6,l3_relative10_ordered,1280,1.0,0.5613516113516114,0.5588578088578088,0.5753424657534246,0.5543706342619387
s67,hidden_count_linear,23,reset67,s67,l3_whole_count,128,0.1,0.4541786916786918,0.502991452991453,0.5205479452054794,0.49428509810474397
s67,hidden_count_linear,23,reset67,s67,l3_fixed250_ordered,2048,0.1,0.5384319384319385,0.5515796703296703,0.5684931506849316,0.5560274804282135
s67,hidden_count_linear,23,reset67,s67,l3_relative10_ordered,1280,1.0,0.5833754208754208,0.6159736097236096,0.636986301369863,0.6164429537735164
s67,hidden_count_linear,23,reset567,s67,l3_whole_count,128,0.1,0.4541786916786918,0.502991452991453,0.5205479452054794,0.49428509810474397
s67,hidden_count_linear,23,reset567,s67,l3_fixed250_ordered,2048,0.1,0.5384319384319385,0.5515796703296703,0.5684931506849316,0.5560274804282135
s67,hidden_count_linear,23,reset567,s67,l3_relative10_ordered,1280,1.0,0.5833754208754208,0.6159736097236096,0.636986301369863,0.6164429537735164
s67,hidden_count_linear,101,normal,none,l3_whole_count,128,0.01,0.4043109668109668,0.34311868686868685,0.3493150684931507,0.3225865402241601
s67,hidden_count_linear,101,normal,none,l3_fixed250_ordered,2048,10.0,0.4883056758056758,0.4038142413142413,0.410958904109589,0.41257100618951953
s67,hidden_count_linear,101,normal,none,l3_relative10_ordered,1280,0.01,0.48119889369889374,0.4789543789543789,0.4863013698630137,0.4781225446666624
s67,hidden_count_linear,101,resetall250,s67,l3_whole_count,128,0.01,0.47117604617604614,0.5182990620490621,0.5342465753424658,0.5240727948728381
s67,hidden_count_linear,101,resetall250,s67,l3_fixed250_ordered,2048,1.0,0.535954785954786,0.4943265068265068,0.5136986301369864,0.5119308654729129
s67,hidden_count_linear,101,resetall250,s67,l3_relative10_ordered,1280,10.0,0.5874218374218374,0.616512654012654,0.6301369863013698,0.6164974139052113
s67,hidden_count_linear,101,reset234,none,l3_whole_count,128,0.01,0.4043109668109668,0.34311868686868685,0.3493150684931507,0.3225865402241601
s67,hidden_count_linear,101,reset234,none,l3_fixed250_ordered,2048,10.0,0.4883056758056758,0.4038142413142413,0.410958904109589,0.41257100618951953
s67,hidden_count_linear,101,reset234,none,l3_relative10_ordered,1280,0.01,0.48119889369889374,0.4789543789543789,0.4863013698630137,0.4781225446666624
s67,hidden_count_linear,101,reset2345,none,l3_whole_count,128,0.01,0.4043109668109668,0.34311868686868685,0.3493150684931507,0.3225865402241601
s67,hidden_count_linear,101,reset2345,none,l3_fixed250_ordered,2048,10.0,0.4883056758056758,0.4038142413142413,0.410958904109589,0.41257100618951953
s67,hidden_count_linear,101,reset2345,none,l3_relative10_ordered,1280,0.01,0.48119889369889374,0.4789543789543789,0.4863013698630137,0.4781225446666624
s67,hidden_count_linear,101,reset23456,s6,l3_whole_count,128,0.1,0.45063732563732567,0.4930548618048618,0.4931506849315068,0.49161539505364266
s67,hidden_count_linear,101,reset23456,s6,l3_fixed250_ordered,2048,0.01,0.49074675324675326,0.4738136863136863,0.4863013698630137,0.48332735836104646
s67,hidden_count_linear,101,reset23456,s6,l3_relative10_ordered,1280,1.0,0.5444925444925445,0.581555944055944,0.589041095890411,0.5762056966911776
s67,hidden_count_linear,101,reset67,s67,l3_whole_count,128,0.01,0.47117604617604614,0.5182990620490621,0.5342465753424658,0.5240727948728381
s67,hidden_count_linear,101,reset67,s67,l3_fixed250_ordered,2048,1.0,0.535954785954786,0.4943265068265068,0.5136986301369864,0.5119308654729129
s67,hidden_count_linear,101,reset67,s67,l3_relative10_ordered,1280,10.0,0.5874218374218374,0.616512654012654,0.6301369863013698,0.6164974139052113
s67,hidden_count_linear,101,reset567,s67,l3_whole_count,128,0.01,0.47117604617604614,0.5182990620490621,0.5342465753424658,0.5240727948728381
s67,hidden_count_linear,101,reset567,s67,l3_fixed250_ordered,2048,1.0,0.535954785954786,0.4943265068265068,0.5136986301369864,0.5119308654729129
s67,hidden_count_linear,101,reset567,s67,l3_relative10_ordered,1280,10.0,0.5874218374218374,0.616512654012654,0.6301369863013698,0.6164974139052113
s67,output_lif,11,normal,none,l3_whole_count,128,0.01,0.40107623857623853,0.4136585636585636,0.4178082191780822,0.4113827830790778
s67,output_lif,11,normal,none,l3_fixed250_ordered,2048,0.1,0.521542809042809,0.4373952436452437,0.4520547945205479,0.4418099307022492
s67,output_lif,11,normal,none,l3_relative10_ordered,1280,0.01,0.5346440596440597,0.5145243645243645,0.5273972602739726,0.5142168289227113
s67,output_lif,11,resetall250,s67,l3_whole_count,128,0.01,0.4695887445887446,0.5092643467643467,0.5205479452054794,0.51014238273473
s67,output_lif,11,resetall250,s67,l3_fixed250_ordered,2048,10.0,0.5842111592111591,0.5306700244200244,0.541095890410959,0.5311295442969789
s67,output_lif,11,resetall250,s67,l3_relative10_ordered,1280,0.01,0.606998556998557,0.6058032245532244,0.6232876712328768,0.594786224415775
s67,output_lif,11,reset234,none,l3_whole_count,128,0.01,0.40107623857623853,0.4136585636585636,0.4178082191780822,0.4113827830790778
s67,output_lif,11,reset234,none,l3_fixed250_ordered,2048,0.1,0.521542809042809,0.4373952436452437,0.4520547945205479,0.4418099307022492
s67,output_lif,11,reset234,none,l3_relative10_ordered,1280,0.01,0.5346440596440597,0.5145243645243645,0.5273972602739726,0.5142168289227113
s67,output_lif,11,reset2345,none,l3_whole_count,128,0.01,0.40107623857623853,0.4136585636585636,0.4178082191780822,0.4113827830790778
s67,output_lif,11,reset2345,none,l3_fixed250_ordered,2048,0.1,0.521542809042809,0.4373952436452437,0.4520547945205479,0.4418099307022492
s67,output_lif,11,reset2345,none,l3_relative10_ordered,1280,0.01,0.5346440596440597,0.5145243645243645,0.5273972602739726,0.5142168289227113
s67,output_lif,11,reset23456,s6,l3_whole_count,128,1.0,0.4549843674843675,0.5142038517038516,0.5205479452054794,0.5021042873541293
s67,output_lif,11,reset23456,s6,l3_fixed250_ordered,2048,1.0,0.5880411255411256,0.48223443223443224,0.4863013698630137,0.48737749705491634
s67,output_lif,11,reset23456,s6,l3_relative10_ordered,1280,0.01,0.5923520923520923,0.6012487512487513,0.6164383561643836,0.5942028233666604
s67,output_lif,11,reset67,s67,l3_whole_count,128,0.01,0.4695887445887446,0.5092643467643467,0.5205479452054794,0.51014238273473
s67,output_lif,11,reset67,s67,l3_fixed250_ordered,2048,10.0,0.5842111592111591,0.5306700244200244,0.541095890410959,0.5311295442969789
s67,output_lif,11,reset67,s67,l3_relative10_ordered,1280,0.01,0.606998556998557,0.6058032245532244,0.6232876712328768,0.594786224415775
s67,output_lif,11,reset567,s67,l3_whole_count,128,0.01,0.4695887445887446,0.5092643467643467,0.5205479452054794,0.51014238273473
s67,output_lif,11,reset567,s67,l3_fixed250_ordered,2048,10.0,0.5842111592111591,0.5306700244200244,0.541095890410959,0.5311295442969789
s67,output_lif,11,reset567,s67,l3_relative10_ordered,1280,0.01,0.606998556998557,0.6058032245532244,0.6232876712328768,0.594786224415775
s67,output_lif,23,normal,none,l3_whole_count,128,10.0,0.3539742664742665,0.3823107448107448,0.3904109589041096,0.3716441361273357
s67,output_lif,23,normal,none,l3_fixed250_ordered,2048,0.1,0.4364177489177489,0.43804043179043184,0.4452054794520548,0.43763252550396303
s67,output_lif,23,normal,none,l3_relative10_ordered,1280,10.0,0.46221741221741225,0.5093788156288156,0.5205479452054794,0.49874591305462995
s67,output_lif,23,resetall250,s67,l3_whole_count,128,0.1,0.4117544492544492,0.51741452991453,0.5342465753424658,0.523436883124928
s67,output_lif,23,resetall250,s67,l3_fixed250_ordered,2048,10.0,0.4958754208754208,0.5069978632478632,0.5205479452054794,0.5116365702897777
s67,output_lif,23,resetall250,s67,l3_relative10_ordered,1280,1.0,0.5699555074555075,0.6034736097236096,0.6164383561643836,0.6101325974862553
s67,output_lif,23,reset234,none,l3_whole_count,128,10.0,0.3539742664742665,0.3823107448107448,0.3904109589041096,0.3716441361273357
s67,output_lif,23,reset234,none,l3_fixed250_ordered,2048,0.1,0.4364177489177489,0.43804043179043184,0.4452054794520548,0.43763252550396303
s67,output_lif,23,reset234,none,l3_relative10_ordered,1280,10.0,0.46221741221741225,0.5093788156288156,0.5205479452054794,0.49874591305462995
s67,output_lif,23,reset2345,none,l3_whole_count,128,10.0,0.3539742664742665,0.3823107448107448,0.3904109589041096,0.3716441361273357
s67,output_lif,23,reset2345,none,l3_fixed250_ordered,2048,0.1,0.4364177489177489,0.43804043179043184,0.4452054794520548,0.43763252550396303
s67,output_lif,23,reset2345,none,l3_relative10_ordered,1280,10.0,0.46221741221741225,0.5093788156288156,0.5205479452054794,0.49874591305462995
s67,output_lif,23,reset23456,s6,l3_whole_count,128,10.0,0.4291786916786917,0.3582597957597957,0.3698630136986301,0.35185423542199107
s67,output_lif,23,reset23456,s6,l3_fixed250_ordered,2048,10.0,0.47180134680134683,0.480699161949162,0.4931506849315068,0.48451995985527385
s67,output_lif,23,reset23456,s6,l3_relative10_ordered,1280,1.0,0.5377164502164503,0.5256507381507382,0.5342465753424658,0.522050363923429
s67,output_lif,23,reset67,s67,l3_whole_count,128,0.1,0.4117544492544492,0.51741452991453,0.5342465753424658,0.523436883124928
s67,output_lif,23,reset67,s67,l3_fixed250_ordered,2048,10.0,0.4958754208754208,0.5069978632478632,0.5205479452054794,0.5116365702897777
s67,output_lif,23,reset67,s67,l3_relative10_ordered,1280,1.0,0.5699555074555075,0.6034736097236096,0.6164383561643836,0.6101325974862553
s67,output_lif,23,reset567,s67,l3_whole_count,128,0.1,0.4117544492544492,0.51741452991453,0.5342465753424658,0.523436883124928
s67,output_lif,23,reset567,s67,l3_fixed250_ordered,2048,10.0,0.4958754208754208,0.5069978632478632,0.5205479452054794,0.5116365702897777
s67,output_lif,23,reset567,s67,l3_relative10_ordered,1280,1.0,0.5699555074555075,0.6034736097236096,0.6164383561643836,0.6101325974862553
s67,output_lif,101,normal,none,l3_whole_count,128,10.0,0.4143999518999519,0.32567779442779443,0.3356164383561644,0.3202019814131985
s67,output_lif,101,normal,none,l3_fixed250_ordered,2048,10.0,0.5006794131794131,0.37842157842157836,0.3904109589041096,0.377634647275918
s67,output_lif,101,normal,none,l3_relative10_ordered,1280,0.01,0.504551467051467,0.42848956598956595,0.4383561643835616,0.44534041808079733
s67,output_lif,101,resetall250,s67,l3_whole_count,128,0.1,0.5079545454545455,0.46577519702519704,0.4794520547945205,0.47991525588274814
s67,output_lif,101,resetall250,s67,l3_fixed250_ordered,2048,10.0,0.5534211159211159,0.4848026973026973,0.5,0.5078858791263791
s67,output_lif,101,resetall250,s67,l3_relative10_ordered,1280,0.1,0.5517376142376144,0.5735993173493174,0.589041095890411,0.5821151226619545
s67,output_lif,101,reset234,none,l3_whole_count,128,10.0,0.4143999518999519,0.32567779442779443,0.3356164383561644,0.3202019814131985
s67,output_lif,101,reset234,none,l3_fixed250_ordered,2048,10.0,0.5006794131794131,0.37842157842157836,0.3904109589041096,0.377634647275918
s67,output_lif,101,reset234,none,l3_relative10_ordered,1280,0.01,0.504551467051467,0.42848956598956595,0.4383561643835616,0.44534041808079733
s67,output_lif,101,reset2345,none,l3_whole_count,128,10.0,0.4143999518999519,0.32567779442779443,0.3356164383561644,0.3202019814131985
s67,output_lif,101,reset2345,none,l3_fixed250_ordered,2048,10.0,0.5006794131794131,0.37842157842157836,0.3904109589041096,0.377634647275918
s67,output_lif,101,reset2345,none,l3_relative10_ordered,1280,0.01,0.504551467051467,0.42848956598956595,0.4383561643835616,0.44534041808079733
s67,output_lif,101,reset23456,s6,l3_whole_count,128,0.1,0.44339826839826846,0.4195471195471195,0.4246575342465753,0.4431022322454547
s67,output_lif,101,reset23456,s6,l3_fixed250_ordered,2048,0.1,0.5649951899951899,0.4720793095793095,0.4863013698630137,0.48920839655226334
s67,output_lif,101,reset23456,s6,l3_relative10_ordered,1280,0.1,0.5376803751803753,0.4938145188145188,0.5068493150684932,0.5100651334925529
s67,output_lif,101,reset67,s67,l3_whole_count,128,0.1,0.5079545454545455,0.46577519702519704,0.4794520547945205,0.47991525588274814
s67,output_lif,101,reset67,s67,l3_fixed250_ordered,2048,10.0,0.5534211159211159,0.4848026973026973,0.5,0.5078858791263791
s67,output_lif,101,reset67,s67,l3_relative10_ordered,1280,0.1,0.5517376142376144,0.5735993173493174,0.589041095890411,0.5821151226619545
s67,output_lif,101,reset567,s67,l3_whole_count,128,0.1,0.5079545454545455,0.46577519702519704,0.4794520547945205,0.47991525588274814
s67,output_lif,101,reset567,s67,l3_fixed250_ordered,2048,10.0,0.5534211159211159,0.4848026973026973,0.5,0.5078858791263791
s67,output_lif,101,reset567,s67,l3_relative10_ordered,1280,0.1,0.5517376142376144,0.5735993173493174,0.589041095890411,0.5821151226619545
