epoch,optimization_train_loss,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,model,split_seed,representation,requested_duration_ms,actual_duration_ms,n_time_bins
11,2.356900850431974,2.3343154299434126,0.22145248162690023,2.3774732862200056,0.20610119047619047,0.2261904761904762,0.12145457081626367,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
12,2.3245262664818913,2.298996963341031,0.2235867814356186,2.3554040363856723,0.15178571428571427,0.16071428571428573,0.08027957877786253,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
13,2.295490570288284,2.262001533428328,0.23377839860398,2.327680860246931,0.19345238095238093,0.20833333333333334,0.1073411122144985,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
14,2.2510269682862223,2.221798590894015,0.2526759241875521,2.297146888006301,0.2146329365079365,0.23214285714285715,0.13026411931210694,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
15,2.216571197569745,2.177122391994644,0.27060957060957064,2.2714740208217075,0.20163690476190474,0.21428571428571427,0.14008862955070386,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
16,2.1753380873418204,2.1377807713154726,0.2909607149432731,2.245348794119699,0.20014880952380953,0.22023809523809523,0.13733727018023703,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
17,2.131796876839372,2.094416540373796,0.3466682020097718,2.2237426212855746,0.2260760073260073,0.23809523809523808,0.18154114239523858,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
18,2.0871114460927136,2.055229019069072,0.31250055552381134,2.200820559547061,0.24353632478632478,0.25595238095238093,0.19532564810218692,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
19,2.0486003542846105,2.0195508752978824,0.31029286846874055,2.174776803879511,0.25647130647130645,0.27380952380952384,0.20247128645130782,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
20,2.019237853196182,1.9813559030336905,0.33410771652050714,2.175845918201265,0.2206959706959707,0.23809523809523808,0.17930944420945125,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
21,1.9783468671314872,1.9437901238975286,0.3682880819508727,2.1525581904820035,0.24204822954822955,0.25595238095238093,0.21239224942132665,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
22,1.9366022440872352,1.91205590526013,0.3601189696756557,2.140482402983166,0.25675747863247866,0.27380952380952384,0.21703198881313454,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
23,1.9088081841198903,1.878938223081065,0.36232214451691197,2.1229594548543296,0.250976800976801,0.26785714285714285,0.2150357708623225,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
24,1.8770349540550504,1.8531436720234293,0.3966473369453021,2.1216333480108354,0.2244162087912088,0.24404761904761904,0.1940169144580909,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
25,1.8478032108122948,1.8237279496102963,0.3638319826909943,2.110634304228283,0.2148046398046398,0.23214285714285715,0.18474991925936732,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
26,1.8309791967803828,1.8012656925609276,0.3917307488891792,2.103507632300967,0.2298572954822955,0.24404761904761904,0.2048157112495348,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
27,1.7995274064425901,1.7795786027888332,0.41494680909651843,2.0898246311006092,0.25162164224664224,0.26785714285714285,0.22877858414013208,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
28,1.7762744621660724,1.7595629822033256,0.406879925847949,2.09957522437686,0.23329517704517702,0.25,0.21222350943444887,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
29,1.7702904159917772,1.7330435586925323,0.3918150406885872,2.0748286020188105,0.254635989010989,0.27380952380952384,0.22636202787554807,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
30,1.7384530335852184,1.7110012942140207,0.4298806008835079,2.0752221062069847,0.24977487789987793,0.26785714285714285,0.22335254844853455,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
31,1.7110259165553927,1.6963135741291806,0.4386336130522177,2.058781487601144,0.26633089133089133,0.2857142857142857,0.2456679346481978,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
32,1.6947357077268685,1.6757135611160245,0.4783494058930105,2.072189058576311,0.24339896214896214,0.25595238095238093,0.23122255782377044,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
33,1.6770825708437267,1.6579223808752417,0.46236197326313605,2.0509447370256697,0.25690628815628813,0.27380952380952384,0.2381775483606147,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
34,1.663545794956839,1.6392222150566693,0.4398547218678032,2.046467145284017,0.2621375152625152,0.27976190476190477,0.22830710563423331,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
35,1.6403224495721813,1.6212346378862232,0.4984660677247887,2.0440586180914018,0.27997176434676435,0.2976190476190476,0.26351826296256653,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
36,1.624041988664703,1.6034672175313442,0.49480901479447986,2.0427077611287436,0.2722069597069597,0.2857142857142857,0.25243007595794803,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
37,1.6148590289321836,1.5921777529286638,0.45963077129501545,2.041328566414969,0.25675366300366304,0.27380952380952384,0.2197866910571209,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
38,1.5956375646391254,1.5691547033921727,0.5019740220321616,2.0267384392874583,0.2690590659340659,0.2857142857142857,0.24595661935925628,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
39,1.5780251870865092,1.5575802721067544,0.5032798425603657,2.0266776311965216,0.26352640415140416,0.27976190476190477,0.2442305131092316,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
40,1.5613812718001552,1.5403492605661195,0.5122822768534978,2.0264162790207636,0.26455662393162394,0.27976190476190477,0.2599907163314605,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
41,1.541648865245923,1.523292157634999,0.520362522978802,2.006113052368164,0.2737332112332112,0.2916666666666667,0.25277256810014226,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
42,1.529910712372082,1.5059092459688646,0.5175854335011313,2.011089324951172,0.2953105921855922,0.31547619047619047,0.2706161289199768,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
43,1.5207334361986045,1.4920745465740468,0.5353559514896725,2.0071437926519486,0.29216269841269843,0.30952380952380953,0.265891654004105,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
44,1.4946124651147135,1.479887148619198,0.5437171252214857,1.9975842067173548,0.2878319597069597,0.30952380952380953,0.269880553633298,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
45,1.4846909098655172,1.460870994711822,0.5478391525629899,1.9955627804710752,0.2714629120879121,0.2857142857142857,0.2555737155001861,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
46,1.4665613951673049,1.4438858512062696,0.5440991881398858,1.986482166108631,0.3042010073260073,0.31547619047619047,0.2881817427263262,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
47,1.4464876529305737,1.4279400567588567,0.5604286716932065,1.9832693281627836,0.2769574175824176,0.2976190476190476,0.26084425035385606,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
48,1.4320029722569623,1.4178799563233957,0.5551228718379883,1.9840698696318126,0.28018162393162394,0.2976190476190476,0.26345760456172357,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
49,1.4170632959661744,1.4004312671205532,0.551904589186566,1.975140889485677,0.2950625763125763,0.30952380952380953,0.28190184783434213,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
50,1.4088802022754021,1.3860308089346256,0.5723063400388982,1.9757592337472099,0.2888240231990232,0.2976190476190476,0.2811152893491409,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
51,1.3888121788356789,1.37239949608249,0.5713569300051858,1.969139189947219,0.27741529304029305,0.2976190476190476,0.25639810321827866,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
52,1.3844942784159437,1.3656276007118464,0.538263716170693,1.9612149738130116,0.25768849206349204,0.27380952380952384,0.24314530916919705,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
53,1.3819661600284856,1.3543927974421024,0.5884729039162179,1.971340678987049,0.29080815018315015,0.30952380952380953,0.27912638287638286,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
54,1.362282659772557,1.338125504787613,0.5822297752530311,1.9551089604695637,0.3017590048840049,0.31547619047619047,0.2852863925372901,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
55,1.3520412994880597,1.330512776564752,0.5784310212362539,1.957870710463751,0.31238553113553114,0.32142857142857145,0.30440040171112137,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
56,1.336457229010464,1.3156811136369686,0.5962567259805632,1.9445105961390905,0.3012629731379731,0.31547619047619047,0.28856603636015404,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
57,1.325341974164455,1.3038852859593038,0.601528401891774,1.947802225748698,0.2536057692307692,0.26785714285714285,0.24638298713956608,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
58,1.326615522992436,1.2956178613178886,0.5875085779155548,1.9445230393182664,0.3169146825396825,0.3333333333333333,0.2962069451946416,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
59,1.3055701243302607,1.2887794446645293,0.5781105180087739,1.938249179295131,0.27039453601953606,0.27976190476190477,0.2652887136243644,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
60,1.2982847755560085,1.2692455075821787,0.6247937358402474,1.9369829722813197,0.2956959706959707,0.30952380952380953,0.2788070210575664,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
61,1.2703154924280737,1.2567853867632788,0.6124117098681053,1.9282587142217726,0.3059752747252747,0.32142857142857145,0.2926135393807808,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
62,1.2558013967997872,1.2423395120872642,0.6156540493386424,1.9334276744297572,0.31000457875457876,0.32142857142857145,0.29823058439825395,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
63,1.2590461996866222,1.2256232687512283,0.6076440358780476,1.9195575714111328,0.3071771978021978,0.32142857142857145,0.29680272404307245,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
64,1.238301580307119,1.2214631854363207,0.617442108357806,1.9234130496070498,0.32076846764346767,0.3333333333333333,0.31119300967182867,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
65,1.2230351820931744,1.2053411911618535,0.6360863625035137,1.9271500905354817,0.2977525946275946,0.30952380952380953,0.28519011696189556,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
66,1.208053112279944,1.192543409655429,0.6342056270471969,1.904534794035412,0.31758241758241756,0.3333333333333333,0.3126065729509371,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
67,1.1961384124475956,1.1791807370615706,0.6397334796680727,1.906991958618164,0.31063797313797314,0.3273809523809524,0.30195439513724454,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
68,1.1882041295369465,1.1666797102122437,0.6399069835116348,1.899123782203311,0.30779532967032963,0.32142857142857145,0.3050787994717684,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
69,1.1817264414433413,1.1561294411713223,0.6503634491643212,1.9003770464942569,0.33536324786324784,0.35119047619047616,0.32675626657471474,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
70,1.1642081872472223,1.144126708152659,0.6494039664461175,1.8929605938139415,0.3242406898656898,0.3392857142857143,0.3168591981207732,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
71,1.1487978419417855,1.133142883172825,0.653385581873954,1.893195288521903,0.3128319597069597,0.3273809523809524,0.3145353031137345,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
72,1.1401952909973432,1.1229555541864231,0.653004669574437,1.8825963792346774,0.3230006105006105,0.3392857142857143,0.3169800927865444,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
73,1.1281264350599214,1.1063900113855518,0.6650110393569697,1.8775389535086495,0.325194597069597,0.3392857142857143,0.3221974479028352,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
74,1.1143015395670317,1.095798148549078,0.6745951002128328,1.878021512712751,0.30340735653235656,0.31547619047619047,0.30455110973256133,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
75,1.1074936399919681,1.0908737062658154,0.6791592254164929,1.8772481282552083,0.31336614774114774,0.32142857142857145,0.30887025429931336,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
76,1.0958514126091883,1.078329370206757,0.6602321416274904,1.8825452441260928,0.3648008241758242,0.38095238095238093,0.3544990306492853,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
77,1.080476354253117,1.0681225918623887,0.6859959798913288,1.8692227318173362,0.30989392551892553,0.32142857142857145,0.3087700077961601,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
78,1.068883479016382,1.0589660548564024,0.6814846470006352,1.8654961358933222,0.3567880036630037,0.36904761904761907,0.3538943155609822,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
79,1.0696064693622869,1.0404334678090092,0.6972535357346404,1.8646313349405925,0.3323489010989011,0.34523809523809523,0.3280403413012109,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
80,1.0534357679714947,1.0292210608908214,0.7109742988740083,1.8567219234648205,0.33887362637362634,0.35119047619047616,0.33165968229154025,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
81,1.0422823758995008,1.0226451545891273,0.6867186061590131,1.8532899220784504,0.3395642551892552,0.35119047619047616,0.3363538456003668,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
82,1.040239907535617,1.0066435392047874,0.7215329061259294,1.8489636920747303,0.3309371184371184,0.34523809523809523,0.3276827533827159,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
83,1.0381365392193105,1.0020843441881224,0.7176364621132064,1.8551362809680758,0.3306509462759463,0.34523809523809523,0.3255525485051347,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
84,1.0106100073900364,0.9962276962568175,0.7166808327418792,1.8401216779436385,0.35051510989010987,0.3630952380952381,0.34981081523747687,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
85,0.996843443476679,1.0018646352196139,0.6875760199888109,1.871404148283459,0.3221077533577533,0.3392857142857143,0.31332560487011235,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
86,1.0118309561811403,0.9841566305740325,0.7274301447993309,1.8416424705868675,0.33068910256410255,0.3392857142857143,0.3355939303200149,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
87,0.999017825041677,0.9653896115860849,0.7085006448741916,1.8416794822329567,0.3407432844932845,0.35714285714285715,0.330268955956062,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
88,0.9763919734854868,0.9523979123033568,0.7245992964016219,1.8274512518019903,0.3197764041514042,0.3333333333333333,0.32178073121621514,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
89,0.9611848618999217,0.939858590531899,0.7376355711384782,1.8269859495617093,0.3447496947496948,0.35714285714285715,0.3389437715276065,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
90,0.9458442572777627,0.9328676299728937,0.734822741508788,1.826584225609189,0.3288766788766789,0.3392857142857143,0.3314320063845165,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
91,0.9357995903217068,0.9269287581213865,0.7379628303683536,1.8174319494338262,0.3363934676434676,0.35119047619047616,0.3288706356589653,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
92,0.928810988082326,0.9114595169291306,0.7473771431620269,1.8162744158790225,0.3472527472527472,0.35714285714285715,0.3480037154701134,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
93,0.9207109587747346,0.8984231808900334,0.7667386695729718,1.8236572174798875,0.31721993284493283,0.3273809523809524,0.3149247313165556,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
94,0.9093375823282845,0.9017785510177132,0.7338482407886476,1.8306655429658436,0.3113438644688645,0.3273809523809524,0.30079014641145335,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
95,0.9020789288124949,0.890941567890799,0.7554033209919836,1.8177388509114583,0.3641559829059829,0.375,0.37028584752369914,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
96,0.8955996877492349,0.8830401662510646,0.7286295981063423,1.8288106464204335,0.3660637973137973,0.38095238095238093,0.35361766353139307,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
97,0.8923880014279604,0.865478115761555,0.7777455245841874,1.8083843957810175,0.3661019536019536,0.375,0.36618793328679317,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
98,0.8770187673328808,0.8564614309954693,0.7664124226260852,1.8114263443719774,0.35562423687423683,0.36904761904761907,0.34993905533227787,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
99,0.866298350148231,0.8505500337612704,0.7666065314321128,1.7994407018025715,0.36816239316239313,0.38095238095238093,0.37301716732711915,small_temporal_cnn,11,fixed_100ms,100.0,93.75,43
